graph_id,node_index,op,fused_nodes,worker_us,barrier_us,graph_elapsed_us,name,src0,src1
6,38,ARGSORT,0,17,1,977,"ffn_moe_argsort-5","ffn_moe_probs-5",""
6,70,ADD,0,1,1,1687,"ffn_moe_out-5","node_1027","ffn_moe_weighted-5 (view)"
6,74,MUL_MAT,0,36,5,1818,"ffn_shexp-5","blk.5.ffn_down_shexp.weight","ffn_swiglu-5"
6,77,MUL,0,3,0,1836,"ffn_shexp_gated-5","ffn_shexp-5","shared_expert_gate_sigmoid-5"
6,78,ADD,0,1,0,1838,"ffn_out-5","ffn_moe_out-5","ffn_shexp_gated-5"
6,81,MUL_MAT,0,8,1,1851,"hc_inject-5","blk.5.hc_ffn_inject.weight","hc_norm-5"
6,87,ADD,0,1,6,1868,"l_last-5","hc_combine-5","node_1044"
6,90,MUL,0,12,1,1885,"hc_norm-6"," (reshaped)","blk.6.hc_attn_norm.weight"
6,95,UNARY,0,34,0,2080,"hc_gate-6","node_1052",""
6,106,SCALE,0,0,2,2104,"hc_mixed-6","node_1063",""
6,152,RMS_NORM,0,1,1,3475,"norm-6","attn_output-6",""
7,5,MUL_MAT,0,322,17,640,"linear_attn_out-6","blk.6.ssm_out.weight","final_output-6"
7,9,MUL_MAT,0,26,0,671,"hc_inject-6","blk.6.hc_attn_inject.weight","hc_norm-6"
7,15,ADD,0,1,11,694,"hc_combine-6","l_last-5","node_1126"
7,18,MUL,0,13,1,712,"hc_norm-6"," (reshaped)","blk.6.hc_ffn_norm.weight"
7,23,UNARY,0,35,0,899,"hc_gate-6","node_1134",""
7,34,SCALE,0,1,1,931,"ffn_moe_inp-6","node_1145",""
7,38,ARGSORT,0,23,1,1061,"ffn_moe_argsort-6","ffn_moe_probs-6",""
7,70,ADD,0,1,1,1810,"ffn_moe_out-6","node_1181","ffn_moe_weighted-6 (view)"
7,74,MUL_MAT,0,34,4,1937,"ffn_shexp-6","blk.6.ffn_down_shexp.weight","ffn_swiglu-6"
7,77,MUL,0,3,6,1953,"ffn_shexp_gated-6","ffn_shexp-6","shared_expert_gate_sigmoid-6"
7,78,ADD,0,2,0,1955,"ffn_out-6","ffn_moe_out-6","ffn_shexp_gated-6"
7,81,MUL_MAT,0,13,1,1973,"hc_inject-6","blk.6.hc_ffn_inject.weight","hc_norm-6"
7,87,ADD,0,2,1,1992,"l_last-6","hc_combine-6","node_1198"
7,90,MUL,0,10,1,2008,"hc_norm-7"," (reshaped)","blk.7.hc_attn_norm.weight"
7,95,UNARY,0,34,0,2202,"hc_gate-7","node_1206",""
7,106,SCALE,0,0,1,2237,"hc_mixed-7","node_1217",""
7,151,RMS_NORM,0,8,1,3019,"norm-7","indexer_k_pooled-7 (reshaped)",""
8,38,MUL_MAT,0,319,15,558,"attn_output-7","blk.7.attn_output.weight","attn_gated-7"
8,41,MUL_MAT,0,13,1,632,"hc_inject-7","blk.7.hc_attn_inject.weight","hc_norm-7"
8,47,ADD,0,2,0,649,"hc_combine-7","l_last-6","node_1313"
8,50,MUL,0,11,0,665,"hc_norm-7"," (reshaped)","blk.7.hc_ffn_norm.weight"
8,55,UNARY,0,33,0,902,"hc_gate-7","node_1321",""
8,66,SCALE,0,0,2,923,"ffn_moe_inp-7","node_1332",""
8,70,ARGSORT,0,21,1,1104,"ffn_moe_argsort-7","ffn_moe_probs-7",""
8,102,ADD,0,2,0,2137,"ffn_moe_out-7","node_1368","ffn_moe_weighted-7 (view)"
8,106,MUL_MAT,0,33,1,2243,"ffn_shexp-7","blk.7.ffn_down_shexp.weight","ffn_swiglu-7"
8,109,MUL,0,3,0,2253,"ffn_shexp_gated-7","ffn_shexp-7","shared_expert_gate_sigmoid-7"
8,110,ADD,0,2,9,2264,"ffn_out-7","ffn_moe_out-7","ffn_shexp_gated-7"
8,113,MUL_MAT,0,12,0,2280,"hc_inject-7","blk.7.hc_ffn_inject.weight","hc_norm-7"
8,119,ADD,0,2,9,2300,"l_last-7","hc_combine-7","node_1385"
8,122,MUL,0,8,1,2314,"hc_norm-8"," (reshaped)","blk.8.hc_attn_norm.weight"
8,127,UNARY,0,33,1,2490,"hc_gate-8","node_1393",""
8,138,SCALE,0,0,3,2510,"hc_mixed-8","node_1404",""
8,184,RMS_NORM,0,1,0,3768,"norm-8","attn_output-8",""
9,5,MUL_MAT,0,324,1,652,"linear_attn_out-8","blk.8.ssm_out.weight","final_output-8"
9,9,MUL_MAT,0,14,0,671,"hc_inject-8","blk.8.hc_attn_inject.weight","hc_norm-8"
9,15,ADD,0,2,1,685,"hc_combine-8","l_last-7","node_1467"
9,18,MUL,0,13,0,703,"hc_norm-8"," (reshaped)","blk.8.hc_ffn_norm.weight"
9,23,UNARY,0,34,1,900,"hc_gate-8","node_1475",""
9,34,SCALE,0,0,2,918,"ffn_moe_inp-8","node_1486",""
9,38,ARGSORT,0,23,1,1057,"ffn_moe_argsort-8","ffn_moe_probs-8",""
9,70,ADD,0,1,0,1848,"ffn_moe_out-8","node_1522","ffn_moe_weighted-8 (view)"
9,74,MUL_MAT,0,35,19,2000,"ffn_shexp-8","blk.8.ffn_down_shexp.weight","ffn_swiglu-8"
9,77,MUL,0,3,1,2015,"ffn_shexp_gated-8","ffn_shexp-8","shared_expert_gate_sigmoid-8"
9,78,ADD,0,2,0,2017,"ffn_out-8","ffn_moe_out-8","ffn_shexp_gated-8"
9,81,MUL_MAT,0,14,1,2036,"hc_inject-8","blk.8.hc_ffn_inject.weight","hc_norm-8"
9,87,ADD,0,2,8,2056,"l_last-8","hc_combine-8","node_1539"
9,90,MUL,0,13,1,2075,"hc_norm-9"," (reshaped)","blk.9.hc_attn_norm.weight"
9,95,UNARY,0,34,0,2332,"hc_gate-9","node_1547",""
9,106,SCALE,0,0,1,2351,"hc_mixed-9","node_1558",""
9,152,RMS_NORM,0,1,1,3668,"norm-9","attn_output-9",""
10,5,MUL_MAT,0,308,14,617,"linear_attn_out-9","blk.9.ssm_out.weight","final_output-9"
10,9,MUL_MAT,0,12,1,635,"hc_inject-9","blk.9.hc_attn_inject.weight","hc_norm-9"
10,15,ADD,0,2,1,654,"hc_combine-9","l_last-8","node_1621"
10,18,MUL,0,9,0,667,"hc_norm-9"," (reshaped)","blk.9.hc_ffn_norm.weight"
10,23,UNARY,0,34,1,846,"hc_gate-9","node_1629",""
10,34,SCALE,0,0,2,865,"ffn_moe_inp-9","node_1640",""
10,38,ARGSORT,0,23,0,1091,"ffn_moe_argsort-9","ffn_moe_probs-9",""
10,70,ADD,0,1,1,1787,"ffn_moe_out-9","node_1676","ffn_moe_weighted-9 (view)"
10,74,MUL_MAT,0,36,11,1923,"ffn_shexp-9","blk.9.ffn_down_shexp.weight","ffn_swiglu-9"
10,77,MUL,0,3,3,1937,"ffn_shexp_gated-9","ffn_shexp-9","shared_expert_gate_sigmoid-9"
10,78,ADD,0,1,1,1939,"ffn_out-9","ffn_moe_out-9","ffn_shexp_gated-9"
10,81,MUL_MAT,0,14,0,1956,"hc_inject-9","blk.9.hc_ffn_inject.weight","hc_norm-9"
10,87,ADD,0,2,1,1969,"l_last-9","hc_combine-9","node_1693"
10,90,MUL,0,12,0,1986,"hc_norm-10"," (reshaped)","blk.10.hc_attn_norm.weight"
10,95,UNARY,0,35,0,2194,"hc_gate-10","node_1701",""
10,106,SCALE,0,0,0,2212,"hc_mixed-10","node_1712",""
10,152,RMS_NORM,0,0,2,3740,"norm-10","attn_output-10",""
11,5,MUL_MAT,0,323,2,645,"linear_attn_out-10","blk.10.ssm_out.weight","final_output-10"
11,9,MUL_MAT,0,9,1,660,"hc_inject-10","blk.10.hc_attn_inject.weight","hc_norm-10"
11,15,ADD,0,2,1,681,"hc_combine-10","l_last-9","node_1775"
11,18,MUL,0,7,1,693,"hc_norm-10"," (reshaped)","blk.10.hc_ffn_norm.weight"
11,23,UNARY,0,34,0,906,"hc_gate-10","node_1783",""
11,34,SCALE,0,0,1,944,"ffn_moe_inp-10","node_1794",""
11,38,ARGSORT,0,22,0,1081,"ffn_moe_argsort-10","ffn_moe_probs-10",""
11,70,ADD,0,2,0,1715,"ffn_moe_out-10","node_1830","ffn_moe_weighted-10 (view)"
11,74,MUL_MAT,0,34,2,1835,"ffn_shexp-10","blk.10.ffn_down_shexp.weight","ffn_swiglu-10"
11,77,MUL,0,3,4,1853,"ffn_shexp_gated-10","ffn_shexp-10","shared_expert_gate_sigmoid-10"
11,78,ADD,0,2,0,1855,"ffn_out-10","ffn_moe_out-10","ffn_shexp_gated-10"
11,81,MUL_MAT,0,8,0,1867,"hc_inject-10","blk.10.hc_ffn_inject.weight","hc_norm-10"
11,87,ADD,0,1,1,1895,"l_last-10","hc_combine-10","node_1847"
11,90,MUL,0,9,1,1910,"hc_norm-11"," (reshaped)","blk.11.hc_attn_norm.weight"
11,95,UNARY,0,35,0,2106,"hc_gate-11","node_1855",""
11,106,SCALE,0,0,2,2227,"hc_mixed-11","node_1866",""
11,151,RMS_NORM,0,8,1,3047,"norm-11","indexer_k_pooled-11 (reshaped)",""
12,38,MUL_MAT,0,301,3,520,"attn_output-11","blk.11.attn_output.weight","attn_gated-11"
12,41,MUL_MAT,0,8,1,536,"hc_inject-11","blk.11.hc_attn_inject.weight","hc_norm-11"
12,47,ADD,0,2,1,547,"hc_combine-11","l_last-10","node_1962"
12,50,MUL,0,8,0,559,"hc_norm-11"," (reshaped)","blk.11.hc_ffn_norm.weight"
12,55,UNARY,0,33,1,737,"hc_gate-11","node_1970",""
12,66,SCALE,0,0,2,754,"ffn_moe_inp-11","node_1981",""
12,70,ARGSORT,0,21,1,877,"ffn_moe_argsort-11","ffn_moe_probs-11",""
12,102,ADD,0,1,1,2070,"ffn_moe_out-11","node_2017","ffn_moe_weighted-11 (view)"
12,106,MUL_MAT,0,32,1,2179,"ffn_shexp-11","blk.11.ffn_down_shexp.weight","ffn_swiglu-11"
12,109,MUL,0,3,0,2190,"ffn_shexp_gated-11","ffn_shexp-11","shared_expert_gate_sigmoid-11"
12,110,ADD,0,1,0,2192,"ffn_out-11","ffn_moe_out-11","ffn_shexp_gated-11"
12,113,MUL_MAT,0,8,1,2205,"hc_inject-11","blk.11.hc_ffn_inject.weight","hc_norm-11"
12,119,ADD,0,2,0,2217,"l_last-11","hc_combine-11","node_2034"
12,122,MUL,0,9,1,2231,"hc_norm-12"," (reshaped)","blk.12.hc_attn_norm.weight"
12,127,UNARY,0,33,0,2412,"hc_gate-12","node_2042",""
12,138,SCALE,0,0,1,2428,"hc_mixed-12","node_2053",""
12,184,RMS_NORM,0,0,1,3890,"norm-12","attn_output-12",""
13,5,MUL_MAT,0,300,13,614,"linear_attn_out-12","blk.12.ssm_out.weight","final_output-12"
13,9,MUL_MAT,0,8,0,627,"hc_inject-12","blk.12.hc_attn_inject.weight","hc_norm-12"
13,15,ADD,0,2,0,667,"hc_combine-12","l_last-11","node_2116"
13,18,MUL,0,9,0,680,"hc_norm-12"," (reshaped)","blk.12.hc_ffn_norm.weight"
13,23,UNARY,0,34,1,861,"hc_gate-12","node_2124",""
13,34,SCALE,0,1,2,890,"ffn_moe_inp-12","node_2135",""
13,38,ARGSORT,0,22,1,1023,"ffn_moe_argsort-12","ffn_moe_probs-12",""
13,70,ADD,0,1,1,1644,"ffn_moe_out-12","node_2171","ffn_moe_weighted-12 (view)"
13,74,MUL_MAT,0,19,16,1755,"ffn_shexp-12","blk.12.ffn_down_shexp.weight","ffn_swiglu-12"
13,77,MUL,0,2,0,1762,"ffn_shexp_gated-12","ffn_shexp-12","shared_expert_gate_sigmoid-12"
13,78,ADD,0,0,1,1764,"ffn_out-12","ffn_moe_out-12","ffn_shexp_gated-12"
13,81,MUL_MAT,0,4,4,1775,"hc_inject-12","blk.12.hc_ffn_inject.weight","hc_norm-12"
13,87,ADD,0,1,2,1787,"l_last-12","hc_combine-12","node_2188"
13,90,MUL,0,5,0,1796,"hc_norm-13"," (reshaped)","blk.13.hc_attn_norm.weight"
13,95,UNARY,0,26,10,1980,"hc_gate-13","node_2196",""
13,106,SCALE,0,0,1,2000,"hc_mixed-13","node_2207",""
13,152,RMS_NORM,0,0,3,3071,"norm-13","attn_output-13",""
14,5,MUL_MAT,0,278,54,659,"linear_attn_out-13","blk.13.ssm_out.weight","final_output-13"
14,9,MUL_MAT,0,8,3,683,"hc_inject-13","blk.13.hc_attn_inject.weight","hc_norm-13"
14,15,ADD,0,2,1,697,"hc_combine-13","l_last-12","node_2270"
14,18,MUL,0,7,0,708,"hc_norm-13"," (reshaped)","blk.13.hc_ffn_norm.weight"
14,23,UNARY,0,32,0,900,"hc_gate-13","node_2278",""
14,34,SCALE,0,0,2,922,"ffn_moe_inp-13","node_2289",""
14,38,ARGSORT,0,21,1,1051,"ffn_moe_argsort-13","ffn_moe_probs-13",""
14,70,ADD,0,1,1,2144,"ffn_moe_out-13","node_2325","ffn_moe_weighted-13 (view)"
14,74,MUL_MAT,0,30,8,2270,"ffn_shexp-13","blk.13.ffn_down_shexp.weight","ffn_swiglu-13"
14,77,MUL,0,2,0,2282,"ffn_shexp_gated-13","ffn_shexp-13","shared_expert_gate_sigmoid-13"
14,78,ADD,0,1,1,2284,"ffn_out-13","ffn_moe_out-13","ffn_shexp_gated-13"
14,81,MUL_MAT,0,6,3,2296,"hc_inject-13","blk.13.hc_ffn_inject.weight","hc_norm-13"
14,87,ADD,0,1,1,2311,"l_last-13","hc_combine-13","node_2342"
14,90,MUL,0,6,0,2321,"hc_norm-14"," (reshaped)","blk.14.hc_attn_norm.weight"
14,95,UNARY,0,32,0,2514,"hc_gate-14","node_2350",""
14,106,SCALE,0,0,2,2532,"hc_mixed-14","node_2361",""
14,152,RMS_NORM,0,1,2,3703,"norm-14","attn_output-14",""
15,5,MUL_MAT,0,264,62,632,"linear_attn_out-14","blk.14.ssm_out.weight","final_output-14"
15,9,MUL_MAT,0,8,2,645,"hc_inject-14","blk.14.hc_attn_inject.weight","hc_norm-14"
15,15,ADD,0,1,2,666,"hc_combine-14","l_last-13","node_2424"
15,18,MUL,0,6,1,677,"hc_norm-14"," (reshaped)","blk.14.hc_ffn_norm.weight"
15,23,UNARY,0,31,0,856,"hc_gate-14","node_2432",""
15,34,SCALE,0,0,3,888,"ffn_moe_inp-14","node_2443",""
15,38,ARGSORT,0,21,0,1018,"ffn_moe_argsort-14","ffn_moe_probs-14",""
15,70,ADD,0,1,0,2206,"ffn_moe_out-14","node_2479","ffn_moe_weighted-14 (view)"
15,74,MUL_MAT,0,29,6,2323,"ffn_shexp-14","blk.14.ffn_down_shexp.weight","ffn_swiglu-14"
15,77,MUL,0,2,0,2332,"ffn_shexp_gated-14","ffn_shexp-14","shared_expert_gate_sigmoid-14"
15,78,ADD,0,1,2,2335,"ffn_out-14","ffn_moe_out-14","ffn_shexp_gated-14"
15,81,MUL_MAT,0,7,3,2347,"hc_inject-14","blk.14.hc_ffn_inject.weight","hc_norm-14"
15,87,ADD,0,2,1,2360,"l_last-14","hc_combine-14","node_2496"
15,90,MUL,0,6,0,2371,"hc_norm-15"," (reshaped)","blk.15.hc_attn_norm.weight"
15,95,UNARY,0,31,0,2552,"hc_gate-15","node_2504",""
15,106,SCALE,0,0,3,2572,"hc_mixed-15","node_2515",""
15,151,RMS_NORM,0,4,0,3305,"norm-15","indexer_k_pooled-15 (reshaped)",""
16,38,MUL_MAT,0,201,120,538,"attn_output-15","blk.15.attn_output.weight","attn_gated-15"
16,41,MUL_MAT,0,6,14,560,"hc_inject-15","blk.15.hc_attn_inject.weight","hc_norm-15"
16,47,ADD,0,1,2,573,"hc_combine-15","l_last-14","node_2611"
16,50,MUL,0,7,0,583,"hc_norm-15"," (reshaped)","blk.15.hc_ffn_norm.weight"
16,55,UNARY,0,20,1,759,"hc_gate-15","node_2619",""
16,66,SCALE,0,0,4,777,"ffn_moe_inp-15","node_2630",""
16,70,ARGSORT,0,17,0,905,"ffn_moe_argsort-15","ffn_moe_probs-15",""
16,102,ADD,0,1,7,1987,"ffn_moe_out-15","node_2666","ffn_moe_weighted-15 (view)"
16,106,MUL_MAT,0,19,16,2110,"ffn_shexp-15","blk.15.ffn_down_shexp.weight","ffn_swiglu-15"
16,109,MUL,0,2,0,2117,"ffn_shexp_gated-15","ffn_shexp-15","shared_expert_gate_sigmoid-15"
16,110,ADD,0,1,0,2119,"ffn_out-15","ffn_moe_out-15","ffn_shexp_gated-15"
16,113,MUL_MAT,0,5,3,2130,"hc_inject-15","blk.15.hc_ffn_inject.weight","hc_norm-15"
16,119,ADD,0,0,2,2145,"l_last-15","hc_combine-15","node_2683"
16,122,MUL,0,6,0,2155,"hc_norm-16"," (reshaped)","blk.16.hc_attn_norm.weight"
16,127,UNARY,0,21,0,2322,"hc_gate-16","node_2691",""
16,138,SCALE,0,0,2,2339,"hc_mixed-16","node_2702",""
16,184,RMS_NORM,0,0,2,3328,"norm-16","attn_output-16",""
17,5,MUL_MAT,0,216,173,703,"linear_attn_out-16","blk.16.ssm_out.weight","final_output-16"
17,9,MUL_MAT,0,12,2,721,"hc_inject-16","blk.16.hc_attn_inject.weight","hc_norm-16"
17,15,ADD,0,3,0,760,"hc_combine-16","l_last-15","node_2765"
17,18,MUL,0,11,14,794,"hc_norm-16"," (reshaped)","blk.16.hc_ffn_norm.weight"
17,23,UNARY,0,34,1,1051,"hc_gate-16","node_2773",""
17,34,SCALE,0,0,2,1090,"ffn_moe_inp-16","node_2784",""
17,38,ARGSORT,0,23,0,1234,"ffn_moe_argsort-16","ffn_moe_probs-16",""
17,70,ADD,0,2,0,1962,"ffn_moe_out-16","node_2820","ffn_moe_weighted-16 (view)"
17,74,MUL_MAT,0,34,3,2080,"ffn_shexp-16","blk.16.ffn_down_shexp.weight","ffn_swiglu-16"
17,77,MUL,0,3,0,2089,"ffn_shexp_gated-16","ffn_shexp-16","shared_expert_gate_sigmoid-16"
17,78,ADD,0,1,1,2092,"ffn_out-16","ffn_moe_out-16","ffn_shexp_gated-16"
17,81,MUL_MAT,0,8,6,2110,"hc_inject-16","blk.16.hc_ffn_inject.weight","hc_norm-16"
17,87,ADD,0,1,1,2129,"l_last-16","hc_combine-16","node_2837"
17,90,MUL,0,8,0,2142,"hc_norm-17"," (reshaped)","blk.17.hc_attn_norm.weight"
17,95,UNARY,0,33,0,2323,"hc_gate-17","node_2845",""
17,106,SCALE,0,0,2,2349,"hc_mixed-17","node_2856",""
17,152,RMS_NORM,0,1,1,3657,"norm-17","attn_output-17",""
18,5,MUL_MAT,0,307,1,609,"linear_attn_out-17","blk.17.ssm_out.weight","final_output-17"
18,9,MUL_MAT,0,10,5,712,"hc_inject-17","blk.17.hc_attn_inject.weight","hc_norm-17"
18,15,ADD,0,3,1,726,"hc_combine-17","l_last-16","node_2919"
