sample,host_total_ms,stage,start_ms,end_ms,duration_ms
40,1.135338,gpu_dequant,0.38633599877357483,0.4935680031776428,0.107232004404068
40,1.135338,gpu_promoted,0.502784013748169,0.7761920094490051,0.2734079957008362
40,1.135338,cpu_return_merge,0.7772160094464198,0.8386560082435608,0.061439998797141016
41,1.065783,activation_d2h,0.0,0.021568000316619873,0.021568000316619873
41,1.065783,cpu,0.444664,0.870231,0.425567
41,1.065783,gpu_resident,0.0,0.5000320076942444,0.5000320076942444
41,1.065783,gpu_h2d,0.0,0.36134400963783264,0.36134400963783264
41,1.065783,gpu_dequant,0.36134400963783264,0.434112012386322,0.07276800274848938
41,1.065783,gpu_promoted,0.5000320076942444,0.633791983127594,0.1337599754333496
41,1.065783,cpu_return_merge,0.906175971031189,0.949184000492096,0.04300802946090698
42,1.175764,activation_d2h,0.0,0.031168000772595406,0.031168000772595406
42,1.175764,cpu,0.399928,0.763332,0.363404
42,1.175764,gpu_resident,0.0,0.549888014793396,0.549888014793396
42,1.175764,gpu_h2d,0.0,0.38150399923324585,0.38150399923324585
42,1.175764,gpu_dequant,0.38150399923324585,0.48127999901771545,0.0997759997844696
42,1.175764,gpu_promoted,0.549888014793396,0.6512640118598938,0.1013759970664978
42,1.175764,cpu_return_merge,0.713792011141777,1.0168319940567017,0.3030399829149246
43,0.868727,activation_d2h,0.0,0.02534399926662445,0.02534399926662445
43,0.868727,cpu,0.215666,0.700151,0.48448499999999994
43,0.868727,gpu_resident,0.0,0.40857601165771484,0.40857601165771484
43,0.868727,gpu_h2d,0.0,0.38073599338531494,0.38073599338531494
43,0.868727,gpu_dequant,0.38073599338531494,0.46489599347114563,0.08416000008583069
43,0.868727,gpu_promoted,0.46489599347114563,0.5273600220680237,0.06246402859687805
43,0.868727,cpu_return_merge,0.7147520184516907,0.7659519910812378,0.05119997262954712
44,1.127171,activation_d2h,0.0,0.019392000511288643,0.019392000511288643
44,1.127171,cpu,0.583745,0.940457,0.35671200000000003
44,1.127171,gpu_resident,0.0,0.5468159914016724,0.5468159914016724
44,1.127171,gpu_h2d,0.0,0.3813439905643463,0.3813439905643463
44,1.127171,gpu_dequant,0.3813439905643463,0.4792320132255554,0.0978880226612091
44,1.127171,gpu_promoted,0.5468159914016724,0.633184015750885,0.08636802434921265
44,1.127171,cpu_return_merge,0.9594880044460297,1.0147839784622192,0.055295974016189575
45,1.205658,activation_d2h,0.0,0.028672000393271446,0.028672000393271446
45,1.205658,cpu,0.376087,0.980003,0.6039159999999999
45,1.205658,gpu_resident,0.0,0.4423680007457733,0.4423680007457733
45,1.205658,gpu_h2d,0.0,0.3638400137424469,0.3638400137424469
45,1.205658,gpu_dequant,0.3638400137424469,0.4628480076789856,0.0990079939365387
45,1.205658,gpu_promoted,0.4628480076789856,0.5242879986763,0.06143999099731445
45,1.205658,cpu_return_merge,0.9933440089225769,1.043455958366394,0.05011194944381714
46,0.895591,activation_d2h,0.0,0.025407999753952026,0.025407999753952026
46,0.895591,cpu,0.407216,0.738439,0.33122299999999993
46,0.895591,gpu_resident,0.0,0.4556800127029419,0.4556800127029419
46,0.895591,gpu_h2d,0.0,0.35785600543022156,0.35785600543022156
46,0.895591,gpu_dequant,0.35785600543022156,0.43929600715637207,0.08144000172615051
46,0.895591,gpu_promoted,0.4556800127029419,0.6041600108146667,0.14847999811172485
46,0.895591,cpu_return_merge,0.7075840085744858,0.7567359805107117,0.04915197193622589
47,1.211365,activation_d2h,0.0,0.02687999978661537,0.02687999978661537
47,1.211365,cpu,0.460777,0.86533,0.40455300000000005
47,1.211365,gpu_resident,0.0,0.5017600059509277,0.5017600059509277
47,1.211365,gpu_h2d,0.0,0.3821440041065216,0.3821440041065216
47,1.211365,gpu_dequant,0.3821440041065216,0.5592319965362549,0.17708799242973328
47,1.211365,gpu_promoted,0.5592319965362549,0.6369280219078064,0.07769602537155151
47,1.211365,cpu_return_merge,0.940032035112381,1.018880009651184,0.0788479745388031
48,0.985957,activation_d2h,0.0,0.02598400041460991,0.02598400041460991
48,0.985957,cpu,0.409667,0.79346,0.38379300000000005
48,0.985957,gpu_resident,0.0,0.4556800127029419,0.4556800127029419
48,0.985957,gpu_h2d,0.0,0.3635520040988922,0.3635520040988922
48,0.985957,gpu_dequant,0.3635520040988922,0.4403199851512909,0.07676798105239868
48,0.985957,gpu_promoted,0.4556800127029419,0.591871976852417,0.1361919641494751
48,0.985957,cpu_return_merge,0.8103039711713791,0.857088029384613,0.04678405821323395
49,1.391767,activation_d2h,0.0,0.024000000208616257,0.024000000208616257
49,1.391767,cpu,0.392404,0.774484,0.38208
49,1.391767,gpu_resident,0.0,0.9707520008087158,0.9707520008087158
49,1.391767,gpu_h2d,0.0,0.3664639890193939,0.3664639890193939
49,1.391767,gpu_dequant,0.3664639890193939,0.6082559823989868,0.2417919933795929
49,1.391767,gpu_promoted,0.9707520008087158,1.0096640586853027,0.038912057876586914
49,1.391767,cpu_return_merge,1.199104055762291,1.2666879892349243,0.06758393347263336
50,0.998521,activation_d2h,0.0,0.023679999634623528,0.023679999634623528
50,0.998521,cpu,0.436082,0.804627,0.36854499999999996
50,0.998521,gpu_resident,0.0,0.4433920085430145,0.4433920085430145
50,0.998521,gpu_h2d,0.0,0.3567360043525696,0.3567360043525696
50,0.998521,gpu_dequant,0.3567360043525696,0.43110400438308716,0.07436800003051758
50,0.998521,gpu_promoted,0.4433920085430145,0.5490559935569763,0.10566398501396179
50,0.998521,cpu_return_merge,0.824319988489151,0.8765439987182617,0.05222401022911072
51,1.231143,activation_d2h,0.0,0.03235200047492981,0.03235200047492981
51,1.231143,cpu,0.384063,1.001927,0.617864
51,1.231143,gpu_resident,0.0,0.46592000126838684,0.46592000126838684
51,1.231143,gpu_h2d,0.0,0.38470399379730225,0.38470399379730225
51,1.231143,gpu_dequant,0.38470399379730225,0.4536319971084595,0.06892800331115723
51,1.231143,gpu_promoted,0.46592000126838684,0.5611519813537598,0.09523198008537292
51,1.231143,cpu_return_merge,1.0262399911880493,1.1110399961471558,0.08480000495910645
52,1.002194,activation_d2h,0.0,0.030751999467611313,0.030751999467611313
52,1.002194,cpu,0.415943,0.794613,0.37867
52,1.002194,gpu_resident,0.0,0.5076479911804199,0.5076479911804199
52,1.002194,gpu_h2d,0.0,0.37321600317955017,0.37321600317955017
52,1.002194,gpu_dequant,0.37321600317955017,0.45126399397850037,0.0780479907989502
