"elapsed_s","gpu_util_percent","gpu_mem_used_mib","gpu_mem_total_mib","working_set_gib"
"98.9","100","14729","16376","52.231"
"99.98","87","14729","16376","52.234"
"101.06","56","14729","16376","52.236"
"102.15","38","14729","16376","52.241"
"103.23","84","14729","16376","52.245"
"104.31","74","14729","16376","52.245"
"105.39","91","14729","16376","52.249"
"106.47","92","14729","16376","52.252"
"107.55","58","14729","16376","52.252"
"108.64","57","14729","16376","52.254"
"109.73","36","14729","16376","52.302"
"110.8","62","14729","16376","52.466"
"111.89","57","14729","16376","52.543"
"112.97","57","14729","16376","52.571"
"114.06","58","14729","16376","52.582"
"115.15","32","14729","16376","52.609"
"116.24","55","14729","16376","52.653"
"117.33","57","14729","16376","52.705"
"118.4","59","14729","16376","52.714"
"119.47","73","14729","16376","52.736"
"120.55","93","14729","16376","52.753"
"121.64","66","14729","16376","52.766"
"122.72","50","14729","16376","52.778"
"123.81","60","14729","16376","52.786"
"124.89","92","14729","16376","52.797"
"125.98","76","14729","16376","52.803"
"127.06","85","14729","16376","52.803"
"128.15","69","14729","16376","52.803"
"129.24","96","14729","16376","52.804"
"130.33","62","14729","16376","52.806"
"131.42","98","14729","16376","52.806"
"132.51","74","14729","16376","52.806"
"133.58","85","14729","16376","52.809"
"134.67","98","14729","16376","52.813"
"135.75","96","14729","16376","52.813"
"136.82","64","14729","16376","52.813"
"137.91","94","14729","16376","52.813"
"139","68","14729","16376","52.813"
"140.08","60","14729","16376","52.813"
"141.17","91","14729","16376","52.814"
"142.24","59","14729","16376","52.827"
"143.33","60","14729","16376","52.827"
"144.42","62","14729","16376","52.829"
"145.51","56","14729","16376","52.831"
"146.6","85","14729","16376","52.831"
"147.68","54","14729","16376","52.831"
"148.77","63","14729","16376","52.831"
"149.85","98","14729","16376","52.832"
"150.94","96","14729","16376","52.836"
"152.03","60","14729","16376","52.836"
"153.1","71","14729","16376","52.836"
"154.17","90","14729","16376","52.837"
"155.26","100","14729","16376","52.837"
"156.35","100","14729","16376","52.837"
"157.41","58","14729","16376","52.839"
"158.48","100","14729","16376","52.857"
"159.57","96","14729","16376","52.859"
"160.66","59","14729","16376","52.859"
"161.75","81","14729","16376","52.863"
"162.84","100","14729","16376","52.863"
"163.92","67","14729","16376","52.866"
"165.01","78","14729","16376","52.866"
"166.1","99","14729","16376","52.872"
"167.17","88","14729","16376","52.872"
"168.26","99","14729","16376","52.872"
"169.34","58","14729","16376","52.872"
"170.42","58","14729","16376","52.872"
"171.51","98","14729","16376","52.875"
"172.6","80","14729","16376","52.882"
"173.69","60","14729","16376","52.882"
"174.76","62","14729","16376","52.882"
"175.84","100","14729","16376","52.882"
"176.93","76","14729","16376","52.891"
"178.02","61","14729","16376","52.891"
"179.11","59","14729","16376","52.891"
"180.19","100","14729","16376","52.891"
"181.28","90","14729","16376","52.891"
"182.37","58","14729","16376","52.891"
"183.46","61","14729","16376","52.891"
"184.52","85","14729","16376","52.891"
"185.59","81","14729","16376","52.9"
"186.68","59","14729","16376","52.9"
"187.76","100","14729","16376","52.902"
"188.85","70","14729","16376","52.901"
"189.93","84","14729","16376","52.929"
"191.02","60","14729","16376","52.942"
"192.11","58","14729","16376","52.944"
"193.2","60","14729","16376","52.944"
"194.27","97","14729","16376","52.944"
"195.35","62","14729","16376","52.946"
"196.42","84","14729","16376","52.946"
"197.5","83","14729","16376","52.949"
"198.59","0","14729","16376","52.949"
"199.68","100","14729","16376","52.956"
"200.76","56","14729","16376","52.958"
"201.85","60","14729","16376","52.958"
"202.94","60","14729","16376","52.96"
"204.02","100","14729","16376","52.96"
"205.11","81","14729","16376","52.962"
"206.2","72","14729","16376","52.962"
"207.29","100","14729","16376","52.965"
"208.37","30","14729","16376","52.965"
"209.45","100","14729","16376","52.965"
"210.52","89","14729","16376","52.967"
"211.59","58","14729","16376","52.967"
"212.67","100","14729","16376","52.97"
"213.76","87","14729","16376","52.97"
"214.85","59","14729","16376","52.97"
"215.94","55","14729","16376","52.97"
"217.02","68","14729","16376","52.976"
"218.09","91","14729","16376","52.982"
"219.17","73","14729","16376","52.982"
"220.26","65","14729","16376","52.982"
"221.35","60","14729","16376","52.985"
"222.42","96","14729","16376","52.985"
"223.51","100","14729","16376","52.985"
"224.6","54","14729","16376","52.985"
"225.68","100","14729","16376","52.986"
"226.76","100","14729","16376","52.989"
"227.84","98","14729","16376","52.99"
"228.93","84","14729","16376","52.992"
"230.01","57","14729","16376","52.994"
"231.11","74","14729","16376","52.998"
"232.17","61","14729","16376","52.999"
"233.25","100","14729","16376","52.999"
"234.34","66","14729","16376","52.999"
"235.42","58","14729","16376","52.999"
"236.51","56","14729","16376","53.003"
"237.58","91","14729","16376","53.004"
"238.65","60","14729","16376","53.004"
"239.72","59","14729","16376","53.004"
"240.78","56","14729","16376","53.004"
"241.89","56","14729","16376","53.004"
"242.97","100","14729","16376","53.011"
"244.06","58","14729","16376","53.013"
"245.15","56","14729","16376","53.015"
"246.24","100","14729","16376","53.017"
"247.32","3","14729","16376","53.02"
"248.4","72","14729","16376","53.024"
"249.48","89","14729","16376","53.024"
"250.57","61","14729","16376","53.024"
"251.65","57","14729","16376","53.024"
"252.72","100","14729","16376","53.024"
"253.79","83","14729","16376","53.029"
"254.88","59","14729","16376","53.029"
"255.97","59","14729","16376","53.029"
"257.06","78","14729","16376","53.029"
"258.15","86","14729","16376","53.182"
"259.23","58","14729","16376","53.43"
"260.32","100","14729","16376","53.495"
"261.41","56","14729","16376","53.515"
"262.49","100","14729","16376","53.53"
"263.58","62","14729","16376","53.536"
"264.65","57","14729","16376","53.553"
"265.72","79","14729","16376","53.568"
"266.81","78","14729","16376","53.604"
"267.9","60","14729","16376","53.62"
"268.96","95","14729","16376","53.622"
"270.05","53","14729","16376","53.626"
"271.14","100","14729","16376","53.632"
"272.22","100","14729","16376","53.636"
"273.28","55","14729","16376","53.642"
"274.37","49","14729","16376","53.642"
"275.46","58","14729","16376","53.642"
"276.55","58","14729","16376","53.642"
"277.63","100","14729","16376","53.645"
"278.72","96","14729","16376","53.645"
"279.8","100","14729","16376","53.645"
"280.88","58","14729","16376","53.645"
"281.97","62","14729","16376","53.645"
"283.06","100","14729","16376","53.646"
"284.15","100","14729","16376","53.652"
"285.24","100","14729","16376","53.652"
"286.33","59","14729","16376","53.652"
"287.41","63","14729","16376","53.652"
"288.5","100","14729","16376","53.653"
"289.58","77","14729","16376","53.653"
"290.67","59","14729","16376","53.653"
"291.76","94","14729","16376","53.653"
"292.84","100","14729","16376","53.653"
"293.93","90","14729","16376","53.655"
"295","75","14729","16376","53.655"
"296.07","85","14729","16376","53.655"
"297.15","60","14729","16376","53.655"
"298.24","68","14729","16376","53.651"
"299.3","100","14729","16376","53.66"
"300.39","100","14729","16376","53.671"
"301.46","100","14729","16376","53.671"
"302.55","60","14729","16376","53.671"
"303.62","65","14729","16376","53.671"
"304.69","100","14729","16376","53.671"
"305.76","100","14729","16376","53.671"
"306.83","76","14729","16376","53.671"
"307.92","100","14729","16376","53.671"
"308.99","96","14729","16376","53.671"
"310.07","93","14729","16376","53.672"
"311.15","68","14729","16376","53.674"
"312.24","60","14729","16376","53.674"
"313.33","100","14729","16376","53.674"
"314.4","100","14729","16376","53.674"
"315.48","100","14729","16376","53.8"
"316.55","100","14729","16376","53.869"
"317.62","54","14729","16376","53.916"
"318.71","56","14729","16376","53.934"
"319.77","57","14729","16376","53.934"
"320.85","66","14729","16376","53.942"
"321.94","99","14729","16376","53.958"
"323.02","89","14729","16376","53.993"
"324.11","58","14729","16376","54.029"
"325.2","100","14729","16376","54.044"
"326.28","58","14729","16376","54.049"
"327.37","58","14729","16376","54.064"
"328.46","95","14729","16376","54.085"
"329.52","100","14729","16376","54.086"
"330.59","56","14729","16376","54.088"
"331.67","57","14729","16376","54.09"
"332.76","100","14729","16376","54.09"
"333.85","58","14729","16376","54.09"
"334.91","57","14729","16376","54.097"
"335.98","92","14729","16376","54.097"
"337.08","72","14729","16376","54.099"
"338.16","98","14729","16376","54.101"
"339.24","57","14729","16376","54.101"
"340.32","64","14729","16376","54.101"
"341.4","89","14729","16376","54.102"
"342.47","94","14729","16376","54.102"
"343.56","88","14729","16376","54.104"
"344.63","100","14729","16376","54.104"
"345.7","58","14729","16376","54.106"
"346.77","57","14729","16376","54.106"
"347.86","92","14729","16376","54.107"
"348.94","79","14729","16376","54.109"
"350.03","64","14729","16376","54.113"
"351.1","74","14729","16376","54.113"
"352.19","55","14729","16376","54.113"
"353.25","45","14729","16376","54.113"
"354.34","100","14729","16376","54.116"
"355.43","81","14729","16376","54.12"
"356.52","100","14729","16376","54.12"
"357.61","61","14729","16376","54.12"
"358.69","100","14729","16376","54.12"
"359.78","100","14729","16376","54.12"
"360.87","67","14729","16376","54.131"
"361.96","56","14729","16376","54.133"
"363.03","55","14729","16376","54.133"
"364.12","57","14729","16376","54.133"
"365.21","100","14729","16376","54.136"
"366.29","100","14729","16376","54.136"
"367.39","99","14729","16376","54.14"
"368.46","100","14729","16376","54.143"
"369.55","58","14729","16376","54.143"
"370.61","100","14729","16376","54.143"
"371.67","100","14729","16376","54.143"
"372.74","100","14729","16376","54.143"
"373.82","82","14729","16376","54.145"
"374.91","80","14729","16376","54.145"
"375.97","59","14729","16376","54.145"
"377.04","100","14729","16376","54.147"
"378.11","95","14729","16376","54.148"
"379.2","92","14729","16376","54.15"
"380.26","65","14729","16376","54.15"
"381.35","61","14729","16376","54.15"
"382.44","56","14729","16376","54.15"
"383.51","64","14729","16376","54.15"
"384.58","100","14729","16376","54.15"
"385.66","88","14729","16376","54.155"
"386.74","98","14729","16376","54.157"
"387.83","57","14729","16376","54.157"
"388.92","100","14729","16376","54.157"
"390","57","14729","16376","54.157"
"391.07","95","14729","16376","54.157"
"392.15","88","14729","16376","54.159"
"393.23","59","14729","16376","54.164"
"394.32","100","14729","16376","54.164"
"395.39","57","14729","16376","54.166"
"396.45","100","14729","16376","54.166"
"397.53","100","14729","16376","54.166"
"398.61","100","14729","16376","54.166"
"399.7","100","14729","16376","54.166"
"400.78","58","14729","16376","54.166"
"401.87","100","14729","16376","54.166"
"402.96","91","14729","16376","54.167"
"404.02","100","14729","16376","54.167"
"405.13","64","14729","16376","54.169"
"406.22","86","14729","16376","54.169"
"407.28","59","14729","16376","54.169"
"408.35","78","14729","16376","54.169"
"409.42","100","14729","16376","54.169"
"410.51","97","14729","16376","54.169"
"411.59","85","14729","16376","54.169"
"412.68","60","14729","16376","54.171"
"413.76","100","14729","16376","54.171"
"414.84","61","14729","16376","54.174"
"415.91","0","14729","16376","54.174"
"416.98","99","14729","16376","54.176"
"418.07","100","14729","16376","54.176"
"419.16","61","14729","16376","54.176"
"420.24","89","14729","16376","54.176"
"421.33","100","14729","16376","54.178"
"422.42","97","14729","16376","54.179"
"423.49","100","14729","16376","54.183"
"424.58","89","14729","16376","54.183"
"425.67","84","14729","16376","54.185"
"426.76","69","14729","16376","54.185"
"427.84","100","14729","16376","54.185"
"428.91","100","14729","16376","54.186"
"429.99","100","14729","16376","54.186"
"431.08","87","14729","16376","54.186"
"432.15","84","14729","16376","54.186"
"433.24","71","14729","16376","54.186"
"434.32","100","14729","16376","54.186"
"435.41","95","14729","16376","54.186"
"436.5","100","14729","16376","54.195"
"437.57","96","14729","16376","54.197"
"438.65","57","14729","16376","54.197"
"439.73","59","14729","16376","54.197"
"440.82","100","14729","16376","54.197"
"441.9","100","14729","16376","54.197"
"442.98","100","14729","16376","54.2"
"444.05","100","14729","16376","54.202"
"445.12","100","14729","16376","54.202"
"446.21","56","14729","16376","54.202"
"447.28","82","14729","16376","54.202"
"448.35","63","14729","16376","54.204"
"449.44","97","14729","16376","54.206"
"450.52","88","14729","16376","54.206"
"451.61","56","14729","16376","54.209"
"452.68","100","14729","16376","54.209"
"453.77","71","14729","16376","54.209"
"454.85","100","14729","16376","54.209"
"455.93","53","14729","16376","54.226"
"457.01","100","14729","16376","54.32"
"458.11","58","14729","16376","54.384"
"459.17","88","14729","16376","54.404"
"460.27","100","14729","16376","54.419"
"461.35","57","14729","16376","54.419"
"462.43","57","14729","16376","54.42"
"463.51","100","14729","16376","54.424"
"464.59","100","14729","16376","54.433"
"465.66","67","14729","16376","54.452"
"466.75","100","14729","16376","54.459"
"467.82","58","14729","16376","54.459"
"468.92","100","14729","16376","54.459"
"469.99","84","14729","16376","54.461"
"471.08","71","14729","16376","54.463"
"472.15","100","14729","16376","54.464"
"473.23","100","14729","16376","54.464"
"474.31","100","14729","16376","54.466"
"475.41","58","14729","16376","54.466"
"476.49","100","14729","16376","54.468"
"477.58","100","14729","16376","54.468"
"478.65","85","14729","16376","54.468"
"479.72","90","14729","16376","54.468"
"480.81","88","14729","16376","54.477"
"481.88","63","14729","16376","54.479"
"482.97","100","14729","16376","54.479"
"484.06","59","14729","16376","54.479"
"485.14","59","14729","16376","54.479"
"486.23","100","14729","16376","54.479"
"487.31","100","14729","16376","54.479"
"488.39","96","14729","16376","54.479"
"489.46","100","14729","16376","54.479"
"490.55","57","14729","16376","54.479"
"491.62","63","14729","16376","54.481"
"492.69","74","14729","16376","54.481"
"493.77","100","14729","16376","54.482"
"494.85","96","14729","16376","54.482"
"495.92","100","14729","16376","54.484"
"497.01","100","14729","16376","54.484"
"498.08","100","14729","16376","54.484"
"499.16","67","14729","16376","54.484"
"500.23","100","14729","16376","54.487"
"501.3","100","14729","16376","54.489"
"502.37","90","14729","16376","54.496"
"503.46","100","14729","16376","54.496"
"504.52","58","14729","16376","54.496"
"505.61","59","14729","16376","54.496"
"506.7","100","14729","16376","54.498"
"507.77","77","14729","16376","54.501"
"508.86","100","14729","16376","54.503"
"509.94","100","14729","16376","54.507"
"511.03","60","14729","16376","54.507"
"512.1","67","14729","16376","54.507"
"513.19","78","14729","16376","54.507"
"514.26","100","14729","16376","54.504"
"515.33","100","14729","16376","54.508"
"516.41","100","14729","16376","54.514"
"517.5","100","14729","16376","54.514"
"518.57","100","14729","16376","54.514"
"519.66","60","14729","16376","54.514"
"520.74","100","14729","16376","54.514"
"521.82","95","14729","16376","54.518"
"522.89","100","14729","16376","54.518"
"523.98","100","14729","16376","54.52"
"525.06","61","14729","16376","54.52"
"526.13","60","14729","16376","54.52"
"527.22","100","14729","16376","54.52"
"528.31","100","14729","16376","54.519"
"529.38","96","14729","16376","54.523"
"530.45","100","14729","16376","54.525"
"531.53","88","14729","16376","54.525"
"532.6","100","14729","16376","54.525"
"533.69","60","14729","16376","54.525"
"534.78","100","14729","16376","54.525"
"535.85","97","14729","16376","54.527"
"536.94","100","14729","16376","54.527"
"538.01","100","14729","16376","54.529"
"539.1","60","14729","16376","54.529"
"540.17","60","14729","16376","54.529"
"541.26","100","14729","16376","54.529"
"542.36","92","14729","16376","54.526"
"543.43","92","14729","16376","54.53"
"544.5","100","14729","16376","54.53"
"545.58","67","14729","16376","54.53"
"546.67","100","14729","16376","54.53"
"547.73","60","14729","16376","54.53"
"548.82","100","14729","16376","54.53"
"549.9","80","14729","16376","54.53"
"550.99","94","14729","16376","54.53"
"552.07","64","14729","16376","54.53"
"553.16","100","14729","16376","54.53"
"554.24","58","14729","16376","54.53"
"555.33","100","14729","16376","54.532"
"556.4","59","14729","16376","54.532"
"557.48","100","14729","16376","54.595"
"558.58","55","14729","16376","54.645"
"559.64","62","14729","16376","54.668"
"560.73","100","14729","16376","54.681"
"561.82","53","14729","16376","54.681"
"562.9","57","14729","16376","54.684"
"563.97","58","14729","16376","54.688"
"565.06","100","14729","16376","54.688"
"566.15","100","14729","16376","54.691"
"567.23","100","14729","16376","54.691"
"568.31","100","14729","16376","54.701"
"569.39","60","14729","16376","54.701"
"570.46","56","14729","16376","54.701"
"571.55","88","14729","16376","54.703"
"572.62","80","14729","16376","54.703"
"573.71","64","14729","16376","54.709"
"574.78","100","14729","16376","54.709"
"575.85","100","14729","16376","54.709"
"576.93","100","14729","16376","54.709"
"578","57","14729","16376","54.709"
"579.09","60","14729","16376","54.709"
"580.16","96","14729","16376","54.709"
"581.24","0","14729","16376","54.71"
"582.31","93","14729","16376","54.71"
"583.38","64","14729","16376","54.71"
"584.47","100","14729","16376","54.71"
"585.54","55","14729","16376","54.71"
"586.63","58","14729","16376","54.71"
"587.72","100","14729","16376","54.71"
"588.79","96","14729","16376","54.71"
"589.88","89","14729","16376","54.721"
"590.96","62","14729","16376","54.725"
"592.05","100","14729","16376","54.727"
"593.12","100","14729","16376","54.727"
"594.21","74","14729","16376","54.727"
"595.28","59","14729","16376","54.727"
"596.35","100","14729","16376","54.73"
"597.42","100","14729","16376","54.73"
"598.5","100","14729","16376","54.73"
"599.59","55","14729","16376","54.73"
"600.66","100","14729","16376","54.73"
"601.74","65","14729","16376","54.73"
"602.82","90","14729","16376","54.73"
"603.89","0","14729","16376","54.73"
"604.96","100","14729","16376","54.73"
"606.03","87","14729","16376","54.73"
"607.11","100","14729","16376","54.73"
"608.21","100","14729","16376","54.73"
"609.28","59","14729","16376","54.732"
"610.37","100","14729","16376","54.732"
"611.44","11","14729","16376","54.733"
"612.53","94","14729","16376","54.733"
"613.64","83","14729","16376","54.733"
"614.71","100","14729","16376","54.733"
"615.79","85","14729","16376","54.733"
"616.87","58","14729","16376","54.733"
"617.96","100","14729","16376","54.735"
"619.03","16","14729","16376","54.738"
"620.1","83","14729","16376","54.738"
"621.19","74","14729","16376","54.738"
"622.27","100","14729","16376","54.738"
"623.36","66","14729","16376","54.738"
"624.43","57","14729","16376","54.738"
"625.52","100","14729","16376","54.738"
"626.61","94","14729","16376","54.741"
"627.69","82","14729","16376","54.741"
"628.75","59","14729","16376","54.741"
"629.84","100","14729","16376","54.741"
"630.92","69","14729","16376","54.741"
"631.98","59","14729","16376","54.741"
"633.05","100","14729","16376","54.741"
"634.12","96","14729","16376","54.742"
"635.21","77","14729","16376","54.742"
"636.28","83","14729","16376","54.744"
"637.37","100","14729","16376","54.744"
"638.46","100","14729","16376","54.744"
"639.53","57","14729","16376","54.744"
"640.6","63","14729","16376","54.744"
"641.67","100","14729","16376","54.745"
"642.75","100","14729","16376","54.745"
"643.82","100","14729","16376","54.745"
"644.89","75","14729","16376","54.745"
"645.97","100","14729","16376","54.745"
"647.04","61","14729","16376","54.745"
"648.11","63","14729","16376","54.745"
"649.18","100","14729","16376","54.777"
"650.26","67","14729","16376","54.86"
"651.35","100","14729","16376","54.889"
"652.44","100","14729","16376","54.903"
"653.53","60","14729","16376","54.907"
"654.62","100","14729","16376","54.907"
"655.71","55","14729","16376","54.911"
"656.78","59","14729","16376","54.916"
"657.85","65","14729","16376","54.926"
"658.94","100","14729","16376","54.929"
"660.01","100","14729","16376","54.929"
"661.08","88","14729","16376","54.929"
"662.18","99","14729","16376","54.929"
"663.27","60","14729","16376","54.929"
"664.33","66","14729","16376","54.929"
"665.42","100","14729","16376","54.929"
"666.48","63","14729","16376","54.93"
"667.57","83","14729","16376","54.93"
"668.66","100","14729","16376","54.93"
"669.73","100","14729","16376","54.93"
"670.82","100","14729","16376","54.93"
"671.89","59","14729","16376","54.93"
"672.97","100","14729","16376","54.93"
"674.05","0","14729","16376","54.93"
"675.12","100","14729","16376","54.93"
"676.19","100","14729","16376","54.93"
"677.26","63","14729","16376","54.93"
"678.35","95","14729","16376","54.93"
"679.43","100","14729","16376","54.93"
"680.5","62","14729","16376","54.93"
"681.56","100","14729","16376","54.931"
"682.65","84","14729","16376","54.931"
"683.71","66","14729","16376","54.931"
"684.81","100","14729","16376","54.931"
"685.87","56","14729","16376","54.931"
"686.97","58","14729","16376","54.931"
"688.03","100","14729","16376","54.931"
"689.12","82","14729","16376","54.927"
"690.19","100","14729","16376","54.931"
"691.25","100","14729","16376","54.931"
"692.34","58","14729","16376","54.931"
"693.42","100","14729","16376","54.931"
"694.51","100","14729","16376","54.931"
"695.6","100","14729","16376","54.931"
"696.67","60","14729","16376","54.931"
"697.76","100","14729","16376","55.128"
"698.83","72","14729","16376","55.296"
"699.93","51","14729","16376","55.341"
"701.01","52","14729","16376","55.343"
"702.1","100","14729","16376","55.343"
"703.18","100","14729","16376","55.361"
"704.25","0","14729","16376","55.361"
"705.33","9","14729","16376","55.431"
"706.41","0","14729","16376","55.431"
"707.52","10","14729","16376","55.386"
"708.63","23","14761","16376","55.609"
"709.73","62","14761","16376","55.728"
"710.83","35","14761","16376","55.778"
"711.94","27","14761","16376","55.853"
"713.04","30","14761","16376","55.907"
"714.14","20","14761","16376","56.034"
"715.25","18","14761","16376","56.13"
"716.37","48","14761","16376","56.213"
"717.46","57","14761","16376","56.257"
"718.57","26","14761","16376","56.348"
"719.68","52","14761","16376","56.42"
"720.79","20","14761","16376","56.492"
"721.9","34","14761","16376","56.53"
"723","57","14761","16376","56.56"
"724.1","27","14761","16376","56.61"
"725.21","38","14761","16376","56.684"
"726.32","52","14761","16376","56.72"
"727.42","21","14761","16376","56.761"
"728.5","48","7439","16376","55.957"
"729.58","0","14425","16376","56.785"
"730.65","0","14425","16376","56.793"
"731.72","0","14425","16376","56.799"
"732.8","19","14425","16376","56.873"
"733.86","0","14425","16376","56.878"
"734.95","1","14425","16376","56.884"
"736.06","58","14431","16376","56.821"
"737.16","33","14431","16376","56.831"
"738.27","28","14431","16376","56.83"
"739.37","56","14431","16376","56.83"
"740.47","31","14431","16376","56.83"
"741.58","33","14431","16376","56.83"
"742.68","32","14431","16376","56.83"
"743.78","28","14431","16376","56.83"
"744.88","54","14431","16376","56.83"
"745.98","20","14431","16376","56.83"
"747.08","33","14431","16376","56.83"
"748.21","57","14431","16376","56.83"
"749.31","23","14431","16376","56.83"
"750.41","43","14431","16376","56.83"
"751.52","29","14431","16376","56.83"
"752.64","39","14431","16376","56.83"
"753.75","33","14431","16376","56.83"
"754.84","54","14431","16376","56.83"
"755.94","30","14431","16376","56.83"
"757.01","10","487","16376","51.986"
"758.08","0","487","16376","42.566"
"759.14","0","487","16376","33.096"
"760.21","0","487","16376","23.559"
"761.29","0","487","16376","14.24"
"762.36","1","487","16376","4.77"
