graph_id,node_index,op,fused_nodes,worker_us,barrier_us,graph_elapsed_us,name,src0,src1
5,5,MUL_MAT,0,269,59,647,"linear_attn_out-4","blk.4.ssm_out.weight","final_output-4"
5,34,SCALE,0,0,2,882,"ffn_moe_inp-4","node_837",""
5,38,ARGSORT,0,22,0,1019,"ffn_moe_argsort-4","ffn_moe_probs-4",""
5,70,ADD,0,1,0,1774,"ffn_moe_out-4","node_873","ffn_moe_weighted-4 (view)"
5,74,MUL_MAT,0,29,7,1885,"ffn_shexp-4","blk.4.ffn_down_shexp.weight","ffn_swiglu-4"
5,77,MUL,0,2,0,1892,"ffn_shexp_gated-4","ffn_shexp-4","shared_expert_gate_sigmoid-4"
5,78,ADD,0,1,9,1903,"ffn_out-4","ffn_moe_out-4","ffn_shexp_gated-4"
5,152,RMS_NORM,0,0,2,3418,"norm-5","attn_output-5",""
6,5,MUL_MAT,0,278,68,666,"linear_attn_out-5","blk.5.ssm_out.weight","final_output-5"
6,34,SCALE,0,0,1,922,"ffn_moe_inp-5","node_991",""
6,38,ARGSORT,0,19,1,1048,"ffn_moe_argsort-5","ffn_moe_probs-5",""
6,70,ADD,0,1,1,1715,"ffn_moe_out-5","node_1027","ffn_moe_weighted-5 (view)"
6,74,MUL_MAT,0,31,6,1837,"ffn_shexp-5","blk.5.ffn_down_shexp.weight","ffn_swiglu-5"
6,77,MUL,0,2,1,1846,"ffn_shexp_gated-5","ffn_shexp-5","shared_expert_gate_sigmoid-5"
6,78,ADD,0,1,0,1847,"ffn_out-5","ffn_moe_out-5","ffn_shexp_gated-5"
6,152,RMS_NORM,0,0,2,3207,"norm-6","attn_output-6",""
7,5,MUL_MAT,0,269,80,686,"linear_attn_out-6","blk.6.ssm_out.weight","final_output-6"
7,34,SCALE,0,0,7,969,"ffn_moe_inp-6","node_1145",""
7,38,ARGSORT,0,21,0,1170,"ffn_moe_argsort-6","ffn_moe_probs-6",""
7,70,ADD,0,2,0,1832,"ffn_moe_out-6","node_1181","ffn_moe_weighted-6 (view)"
7,74,MUL_MAT,0,29,9,1946,"ffn_shexp-6","blk.6.ffn_down_shexp.weight","ffn_swiglu-6"
7,77,MUL,0,2,1,1956,"ffn_shexp_gated-6","ffn_shexp-6","shared_expert_gate_sigmoid-6"
7,78,ADD,0,1,12,1969,"ffn_out-6","ffn_moe_out-6","ffn_shexp_gated-6"
7,151,RMS_NORM,0,5,0,2953,"norm-7","indexer_k_pooled-7 (reshaped)",""
8,38,MUL_MAT,0,247,64,533,"attn_output-7","blk.7.attn_output.weight","attn_gated-7"
8,66,SCALE,0,0,2,769,"ffn_moe_inp-7","node_1332",""
8,70,ARGSORT,0,33,1,902,"ffn_moe_argsort-7","ffn_moe_probs-7",""
8,102,ADD,0,1,0,2100,"ffn_moe_out-7","node_1368","ffn_moe_weighted-7 (view)"
8,106,MUL_MAT,0,18,19,2221,"ffn_shexp-7","blk.7.ffn_down_shexp.weight","ffn_swiglu-7"
8,109,MUL,0,2,0,2228,"ffn_shexp_gated-7","ffn_shexp-7","shared_expert_gate_sigmoid-7"
8,110,ADD,0,1,1,2230,"ffn_out-7","ffn_moe_out-7","ffn_shexp_gated-7"
8,184,RMS_NORM,0,0,1,3768,"norm-8","attn_output-8",""
9,5,MUL_MAT,0,302,7,605,"linear_attn_out-8","blk.8.ssm_out.weight","final_output-8"
9,34,SCALE,0,0,1,866,"ffn_moe_inp-8","node_1486",""
9,38,ARGSORT,0,23,1,995,"ffn_moe_argsort-8","ffn_moe_probs-8",""
9,70,ADD,0,1,1,1756,"ffn_moe_out-8","node_1522","ffn_moe_weighted-8 (view)"
9,74,MUL_MAT,0,34,6,1879,"ffn_shexp-8","blk.8.ffn_down_shexp.weight","ffn_swiglu-8"
9,77,MUL,0,4,6,1896,"ffn_shexp_gated-8","ffn_shexp-8","shared_expert_gate_sigmoid-8"
9,78,ADD,0,1,1,1899,"ffn_out-8","ffn_moe_out-8","ffn_shexp_gated-8"
9,152,RMS_NORM,0,1,0,3548,"norm-9","attn_output-9",""
10,5,MUL_MAT,0,175,148,641,"linear_attn_out-9","blk.9.ssm_out.weight","final_output-9"
10,34,SCALE,0,0,2,890,"ffn_moe_inp-9","node_1640",""
10,38,ARGSORT,0,20,0,1022,"ffn_moe_argsort-9","ffn_moe_probs-9",""
10,70,ADD,0,1,0,1678,"ffn_moe_out-9","node_1676","ffn_moe_weighted-9 (view)"
10,74,MUL_MAT,0,22,15,1796,"ffn_shexp-9","blk.9.ffn_down_shexp.weight","ffn_swiglu-9"
10,77,MUL,0,1,10,1813,"ffn_shexp_gated-9","ffn_shexp-9","shared_expert_gate_sigmoid-9"
10,78,ADD,0,1,1,1815,"ffn_out-9","ffn_moe_out-9","ffn_shexp_gated-9"
10,152,RMS_NORM,0,1,2,3054,"norm-10","attn_output-10",""
11,5,MUL_MAT,0,221,120,687,"linear_attn_out-10","blk.10.ssm_out.weight","final_output-10"
11,34,SCALE,0,0,1,1030,"ffn_moe_inp-10","node_1794",""
11,38,ARGSORT,0,17,0,1201,"ffn_moe_argsort-10","ffn_moe_probs-10",""
11,70,ADD,0,1,1,1872,"ffn_moe_out-10","node_1830","ffn_moe_weighted-10 (view)"
11,74,MUL_MAT,0,19,16,1982,"ffn_shexp-10","blk.10.ffn_down_shexp.weight","ffn_swiglu-10"
11,77,MUL,0,2,0,1996,"ffn_shexp_gated-10","ffn_shexp-10","shared_expert_gate_sigmoid-10"
11,78,ADD,0,1,1,1998,"ffn_out-10","ffn_moe_out-10","ffn_shexp_gated-10"
11,151,RMS_NORM,0,3,1,2967,"norm-11","indexer_k_pooled-11 (reshaped)",""
12,38,MUL_MAT,0,156,149,501,"attn_output-11","blk.11.attn_output.weight","attn_gated-11"
12,66,SCALE,0,1,1,738,"ffn_moe_inp-11","node_1981",""
12,70,ARGSORT,0,16,0,854,"ffn_moe_argsort-11","ffn_moe_probs-11",""
12,102,ADD,0,1,1,2046,"ffn_moe_out-11","node_2017","ffn_moe_weighted-11 (view)"
12,106,MUL_MAT,0,29,14,2171,"ffn_shexp-11","blk.11.ffn_down_shexp.weight","ffn_swiglu-11"
12,109,MUL,0,2,0,2178,"ffn_shexp_gated-11","ffn_shexp-11","shared_expert_gate_sigmoid-11"
12,110,ADD,0,1,0,2180,"ffn_out-11","ffn_moe_out-11","ffn_shexp_gated-11"
12,184,RMS_NORM,0,0,3,3477,"norm-12","attn_output-12",""
13,5,MUL_MAT,0,164,151,618,"linear_attn_out-12","blk.12.ssm_out.weight","final_output-12"
13,34,SCALE,0,0,2,852,"ffn_moe_inp-12","node_2135",""
13,38,ARGSORT,0,18,0,981,"ffn_moe_argsort-12","ffn_moe_probs-12",""
13,70,ADD,0,1,1,1627,"ffn_moe_out-12","node_2171","ffn_moe_weighted-12 (view)"
13,74,MUL_MAT,0,20,16,1750,"ffn_shexp-12","blk.12.ffn_down_shexp.weight","ffn_swiglu-12"
13,77,MUL,0,1,1,1759,"ffn_shexp_gated-12","ffn_shexp-12","shared_expert_gate_sigmoid-12"
13,78,ADD,0,1,1,1761,"ffn_out-12","ffn_moe_out-12","ffn_shexp_gated-12"
13,152,RMS_NORM,0,0,3,3038,"norm-13","attn_output-13",""
14,5,MUL_MAT,0,184,150,677,"linear_attn_out-13","blk.13.ssm_out.weight","final_output-13"
14,34,SCALE,0,0,8,1072,"ffn_moe_inp-13","node_2289",""
14,38,ARGSORT,0,21,1,1256,"ffn_moe_argsort-13","ffn_moe_probs-13",""
14,70,ADD,0,1,1,2461,"ffn_moe_out-13","node_2325","ffn_moe_weighted-13 (view)"
14,74,MUL_MAT,0,29,13,2581,"ffn_shexp-13","blk.13.ffn_down_shexp.weight","ffn_swiglu-13"
14,77,MUL,0,2,1,2592,"ffn_shexp_gated-13","ffn_shexp-13","shared_expert_gate_sigmoid-13"
14,78,ADD,0,1,4,2597,"ffn_out-13","ffn_moe_out-13","ffn_shexp_gated-13"
14,152,RMS_NORM,0,0,2,3908,"norm-14","attn_output-14",""
15,5,MUL_MAT,0,280,69,663,"linear_attn_out-14","blk.14.ssm_out.weight","final_output-14"
15,34,SCALE,0,0,1,917,"ffn_moe_inp-14","node_2443",""
15,38,ARGSORT,0,35,0,1063,"ffn_moe_argsort-14","ffn_moe_probs-14",""
15,70,ADD,0,1,0,2404,"ffn_moe_out-14","node_2479","ffn_moe_weighted-14 (view)"
15,74,MUL_MAT,0,30,7,2526,"ffn_shexp-14","blk.14.ffn_down_shexp.weight","ffn_swiglu-14"
15,77,MUL,0,2,1,2534,"ffn_shexp_gated-14","ffn_shexp-14","shared_expert_gate_sigmoid-14"
15,78,ADD,0,1,1,2536,"ffn_out-14","ffn_moe_out-14","ffn_shexp_gated-14"
15,151,RMS_NORM,0,5,0,3532,"norm-15","indexer_k_pooled-15 (reshaped)",""
16,38,MUL_MAT,0,267,49,530,"attn_output-15","blk.15.attn_output.weight","attn_gated-15"
16,66,SCALE,0,0,1,782,"ffn_moe_inp-15","node_2630",""
16,70,ARGSORT,0,20,0,902,"ffn_moe_argsort-15","ffn_moe_probs-15",""
16,102,ADD,0,1,1,1876,"ffn_moe_out-15","node_2666","ffn_moe_weighted-15 (view)"
16,106,MUL_MAT,0,28,6,1982,"ffn_shexp-15","blk.15.ffn_down_shexp.weight","ffn_swiglu-15"
16,109,MUL,0,1,1,1997,"ffn_shexp_gated-15","ffn_shexp-15","shared_expert_gate_sigmoid-15"
16,110,ADD,0,1,1,1999,"ffn_out-15","ffn_moe_out-15","ffn_shexp_gated-15"
16,184,RMS_NORM,0,0,2,3338,"norm-16","attn_output-16",""
17,5,MUL_MAT,0,175,157,638,"linear_attn_out-16","blk.16.ssm_out.weight","final_output-16"
17,34,SCALE,0,0,2,866,"ffn_moe_inp-16","node_2784",""
17,38,ARGSORT,0,18,1,1060,"ffn_moe_argsort-16","ffn_moe_probs-16",""
17,70,ADD,0,2,0,1741,"ffn_moe_out-16","node_2820","ffn_moe_weighted-16 (view)"
17,74,MUL_MAT,0,33,3,1856,"ffn_shexp-16","blk.16.ffn_down_shexp.weight","ffn_swiglu-16"
17,77,MUL,0,4,0,1866,"ffn_shexp_gated-16","ffn_shexp-16","shared_expert_gate_sigmoid-16"
17,78,ADD,0,2,0,1868,"ffn_out-16","ffn_moe_out-16","ffn_shexp_gated-16"
17,152,RMS_NORM,0,1,0,3447,"norm-17","attn_output-17",""
18,5,MUL_MAT,0,325,1,644,"linear_attn_out-17","blk.17.ssm_out.weight","final_output-17"
18,34,SCALE,0,0,2,906,"ffn_moe_inp-17","node_2938",""
18,38,ARGSORT,0,23,1,1034,"ffn_moe_argsort-17","ffn_moe_probs-17",""
18,70,ADD,0,1,1,1668,"ffn_moe_out-17","node_2974","ffn_moe_weighted-17 (view)"
18,74,MUL_MAT,0,35,1,1787,"ffn_shexp-17","blk.17.ffn_down_shexp.weight","ffn_swiglu-17"
18,77,MUL,0,3,1,1797,"ffn_shexp_gated-17","ffn_shexp-17","shared_expert_gate_sigmoid-17"
18,78,ADD,0,1,1,1799,"ffn_out-17","ffn_moe_out-17","ffn_shexp_gated-17"
18,152,RMS_NORM,0,0,2,3338,"norm-18","attn_output-18",""
19,5,MUL_MAT,0,330,1,677,"linear_attn_out-18","blk.18.ssm_out.weight","final_output-18"
19,34,SCALE,0,0,1,941,"ffn_moe_inp-18","node_3092",""
19,38,ARGSORT,0,23,1,1088,"ffn_moe_argsort-18","ffn_moe_probs-18",""
19,70,ADD,0,1,1,1823,"ffn_moe_out-18","node_3128","ffn_moe_weighted-18 (view)"
19,74,MUL_MAT,0,35,5,1938,"ffn_shexp-18","blk.18.ffn_down_shexp.weight","ffn_swiglu-18"
19,77,MUL,0,4,0,2064,"ffn_shexp_gated-18","ffn_shexp-18","shared_expert_gate_sigmoid-18"
19,78,ADD,0,1,0,2066,"ffn_out-18","ffn_moe_out-18","ffn_shexp_gated-18"
19,151,RMS_NORM,0,8,0,3141,"norm-19","indexer_k_pooled-19 (reshaped)",""
20,38,MUL_MAT,0,301,9,520,"attn_output-19","blk.19.attn_output.weight","attn_gated-19"
20,66,SCALE,0,1,2,750,"ffn_moe_inp-19","node_3279",""
20,70,ARGSORT,0,21,1,879,"ffn_moe_argsort-19","ffn_moe_probs-19",""
20,102,ADD,0,1,0,1890,"ffn_moe_out-19","node_3315","ffn_moe_weighted-19 (view)"
20,106,MUL_MAT,0,32,3,2000,"ffn_shexp-19","blk.19.ffn_down_shexp.weight","ffn_swiglu-19"
20,109,MUL,0,3,0,2010,"ffn_shexp_gated-19","ffn_shexp-19","shared_expert_gate_sigmoid-19"
20,110,ADD,0,2,0,2012,"ffn_out-19","ffn_moe_out-19","ffn_shexp_gated-19"
20,184,RMS_NORM,0,0,1,3760,"norm-20","attn_output-20",""
21,5,MUL_MAT,0,314,4,618,"linear_attn_out-20","blk.20.ssm_out.weight","final_output-20"
21,34,SCALE,0,0,1,890,"ffn_moe_inp-20","node_3433",""
21,38,ARGSORT,0,22,0,1020,"ffn_moe_argsort-20","ffn_moe_probs-20",""
21,70,ADD,0,2,5,2107,"ffn_moe_out-20","node_3469","ffn_moe_weighted-20 (view)"
21,74,MUL_MAT,0,36,0,2233,"ffn_shexp-20","blk.20.ffn_down_shexp.weight","ffn_swiglu-20"
21,77,MUL,0,4,0,2243,"ffn_shexp_gated-20","ffn_shexp-20","shared_expert_gate_sigmoid-20"
21,78,ADD,0,2,0,2245,"ffn_out-20","ffn_moe_out-20","ffn_shexp_gated-20"
21,152,RMS_NORM,0,1,8,3894,"norm-21","attn_output-21",""
22,5,MUL_MAT,0,312,1,615,"linear_attn_out-21","blk.21.ssm_out.weight","final_output-21"
22,34,SCALE,0,0,2,854,"ffn_moe_inp-21","node_3587",""
22,38,ARGSORT,0,22,1,1001,"ffn_moe_argsort-21","ffn_moe_probs-21",""
22,70,ADD,0,1,1,1920,"ffn_moe_out-21","node_3623","ffn_moe_weighted-21 (view)"
22,74,MUL_MAT,0,36,0,2033,"ffn_shexp-21","blk.21.ffn_down_shexp.weight","ffn_swiglu-21"
22,77,MUL,0,4,0,2044,"ffn_shexp_gated-21","ffn_shexp-21","shared_expert_gate_sigmoid-21"
22,78,ADD,0,2,0,2046,"ffn_out-21","ffn_moe_out-21","ffn_shexp_gated-21"
22,152,RMS_NORM,0,1,4,3636,"norm-22","attn_output-22",""
23,5,MUL_MAT,0,324,0,641,"linear_attn_out-22","blk.22.ssm_out.weight","final_output-22"
23,34,SCALE,0,0,1,903,"ffn_moe_inp-22","node_3741",""
23,38,ARGSORT,0,22,0,1053,"ffn_moe_argsort-22","ffn_moe_probs-22",""
23,70,ADD,0,1,0,1722,"ffn_moe_out-22","node_3777","ffn_moe_weighted-22 (view)"
23,74,MUL_MAT,0,38,2,1841,"ffn_shexp-22","blk.22.ffn_down_shexp.weight","ffn_swiglu-22"
23,77,MUL,0,3,1,1851,"ffn_shexp_gated-22","ffn_shexp-22","shared_expert_gate_sigmoid-22"
23,78,ADD,0,2,4,1857,"ffn_out-22","ffn_moe_out-22","ffn_shexp_gated-22"
23,151,RMS_NORM,0,9,0,2983,"norm-23","indexer_k_pooled-23 (reshaped)",""
24,38,MUL_MAT,0,317,8,576,"attn_output-23","blk.23.attn_output.weight","attn_gated-23"
24,66,SCALE,0,0,1,820,"ffn_moe_inp-23","node_3928",""
24,70,ARGSORT,0,20,0,948,"ffn_moe_argsort-23","ffn_moe_probs-23",""
24,102,ADD,0,1,1,2143,"ffn_moe_out-23","node_3964","ffn_moe_weighted-23 (view)"
24,106,MUL_MAT,0,33,1,2250,"ffn_shexp-23","blk.23.ffn_down_shexp.weight","ffn_swiglu-23"
24,109,MUL,0,3,13,2309,"ffn_shexp_gated-23","ffn_shexp-23","shared_expert_gate_sigmoid-23"
24,110,ADD,0,2,0,2311,"ffn_out-23","ffn_moe_out-23","ffn_shexp_gated-23"
24,184,RMS_NORM,0,1,11,3985,"norm-24","attn_output-24",""
25,5,MUL_MAT,0,170,173,689,"linear_attn_out-24","blk.24.ssm_out.weight","final_output-24"
25,34,SCALE,0,0,2,1040,"ffn_moe_inp-24","node_4082",""
25,38,ARGSORT,0,23,0,1192,"ffn_moe_argsort-24","ffn_moe_probs-24",""
25,70,ADD,0,0,1,1926,"ffn_moe_out-24","node_4118","ffn_moe_weighted-24 (view)"
25,74,MUL_MAT,0,20,16,2066,"ffn_shexp-24","blk.24.ffn_down_shexp.weight","ffn_swiglu-24"
25,77,MUL,0,2,0,2083,"ffn_shexp_gated-24","ffn_shexp-24","shared_expert_gate_sigmoid-24"
25,78,ADD,0,1,1,2085,"ffn_out-24","ffn_moe_out-24","ffn_shexp_gated-24"
25,152,RMS_NORM,0,0,2,3682,"norm-25","attn_output-25",""
26,5,MUL_MAT,0,301,7,606,"linear_attn_out-25","blk.25.ssm_out.weight","final_output-25"
26,34,SCALE,0,0,2,857,"ffn_moe_inp-25","node_4236",""
26,38,ARGSORT,0,23,0,983,"ffn_moe_argsort-25","ffn_moe_probs-25",""
26,70,ADD,0,1,1,1629,"ffn_moe_out-25","node_4272","ffn_moe_weighted-25 (view)"
26,74,MUL_MAT,0,35,1,1742,"ffn_shexp-25","blk.25.ffn_down_shexp.weight","ffn_swiglu-25"
26,77,MUL,0,3,1,1752,"ffn_shexp_gated-25","ffn_shexp-25","shared_expert_gate_sigmoid-25"
26,78,ADD,0,1,1,1754,"ffn_out-25","ffn_moe_out-25","ffn_shexp_gated-25"
26,152,RMS_NORM,0,1,0,3573,"norm-26","attn_output-26",""
27,5,MUL_MAT,0,307,3,622,"linear_attn_out-26","blk.26.ssm_out.weight","final_output-26"
27,34,SCALE,0,0,2,905,"ffn_moe_inp-26","node_4390",""
27,38,ARGSORT,0,23,0,1032,"ffn_moe_argsort-26","ffn_moe_probs-26",""
27,70,ADD,0,1,1,1700,"ffn_moe_out-26","node_4426","ffn_moe_weighted-26 (view)"
27,74,MUL_MAT,0,39,0,1833,"ffn_shexp-26","blk.26.ffn_down_shexp.weight","ffn_swiglu-26"
27,77,MUL,0,3,1,1844,"ffn_shexp_gated-26","ffn_shexp-26","shared_expert_gate_sigmoid-26"
27,78,ADD,0,2,0,1846,"ffn_out-26","ffn_moe_out-26","ffn_shexp_gated-26"
27,151,RMS_NORM,0,9,0,2878,"norm-27","indexer_k_pooled-27 (reshaped)",""
28,38,MUL_MAT,0,329,1,550,"attn_output-27","blk.27.attn_output.weight","attn_gated-27"
28,66,SCALE,0,1,2,821,"ffn_moe_inp-27","node_4577",""
28,70,ARGSORT,0,22,0,956,"ffn_moe_argsort-27","ffn_moe_probs-27",""
28,102,ADD,0,1,1,1639,"ffn_moe_out-27","node_4613","ffn_moe_weighted-27 (view)"
28,106,MUL_MAT,0,33,3,1784,"ffn_shexp-27","blk.27.ffn_down_shexp.weight","ffn_swiglu-27"
28,109,MUL,0,3,1,1830,"ffn_shexp_gated-27","ffn_shexp-27","shared_expert_gate_sigmoid-27"
28,110,ADD,0,1,10,1841,"ffn_out-27","ffn_moe_out-27","ffn_shexp_gated-27"
28,184,RMS_NORM,0,1,7,3618,"norm-28","attn_output-28",""
29,5,MUL_MAT,0,316,7,651,"linear_attn_out-28","blk.28.ssm_out.weight","final_output-28"
29,34,SCALE,0,0,1,886,"ffn_moe_inp-28","node_4731",""
29,38,ARGSORT,0,23,0,1022,"ffn_moe_argsort-28","ffn_moe_probs-28",""
29,70,ADD,0,2,0,1705,"ffn_moe_out-28","node_4767","ffn_moe_weighted-28 (view)"
29,74,MUL_MAT,0,36,10,2031,"ffn_shexp-28","blk.28.ffn_down_shexp.weight","ffn_swiglu-28"
29,77,MUL,0,3,0,2051,"ffn_shexp_gated-28","ffn_shexp-28","shared_expert_gate_sigmoid-28"
29,78,ADD,0,2,0,2053,"ffn_out-28","ffn_moe_out-28","ffn_shexp_gated-28"
29,152,RMS_NORM,0,0,2,3649,"norm-29","attn_output-29",""
30,5,MUL_MAT,0,311,1,618,"linear_attn_out-29","blk.29.ssm_out.weight","final_output-29"
30,34,SCALE,0,0,3,858,"ffn_moe_inp-29","node_4885",""
30,38,ARGSORT,0,22,1,983,"ffn_moe_argsort-29","ffn_moe_probs-29",""
30,70,ADD,0,1,1,1628,"ffn_moe_out-29","node_4921","ffn_moe_weighted-29 (view)"
30,74,MUL_MAT,0,34,1,1737,"ffn_shexp-29","blk.29.ffn_down_shexp.weight","ffn_swiglu-29"
30,77,MUL,0,4,0,1747,"ffn_shexp_gated-29","ffn_shexp-29","shared_expert_gate_sigmoid-29"
30,78,ADD,0,2,0,1749,"ffn_out-29","ffn_moe_out-29","ffn_shexp_gated-29"
30,152,RMS_NORM,0,1,1,3362,"norm-30","attn_output-30",""
31,5,MUL_MAT,0,310,9,625,"linear_attn_out-30","blk.30.ssm_out.weight","final_output-30"
31,34,SCALE,0,1,6,898,"ffn_moe_inp-30","node_5039",""
31,38,ARGSORT,0,21,1,1034,"ffn_moe_argsort-30","ffn_moe_probs-30",""
31,70,ADD,0,2,0,1808,"ffn_moe_out-30","node_5075","ffn_moe_weighted-30 (view)"
31,74,MUL_MAT,0,35,2,1927,"ffn_shexp-30","blk.30.ffn_down_shexp.weight","ffn_swiglu-30"
31,77,MUL,0,3,0,1937,"ffn_shexp_gated-30","ffn_shexp-30","shared_expert_gate_sigmoid-30"
31,78,ADD,0,2,0,1939,"ffn_out-30","ffn_moe_out-30","ffn_shexp_gated-30"
31,151,RMS_NORM,0,8,1,2936,"norm-31","indexer_k_pooled-31 (reshaped)",""
32,38,MUL_MAT,0,301,8,553,"attn_output-31","blk.31.attn_output.weight","attn_gated-31"
32,66,SCALE,0,1,1,809,"ffn_moe_inp-31","node_5226",""
32,70,ARGSORT,0,19,108,1083,"ffn_moe_argsort-31","ffn_moe_probs-31",""
32,102,ADD,0,1,2,2156,"ffn_moe_out-31","node_5262","ffn_moe_weighted-31 (view)"
32,106,MUL_MAT,0,20,17,2278,"ffn_shexp-31","blk.31.ffn_down_shexp.weight","ffn_swiglu-31"
32,109,MUL,0,1,0,2286,"ffn_shexp_gated-31","ffn_shexp-31","shared_expert_gate_sigmoid-31"
32,110,ADD,0,0,2,2289,"ffn_out-31","ffn_moe_out-31","ffn_shexp_gated-31"
32,184,RMS_NORM,0,1,12,3600,"norm-32","attn_output-32",""
33,5,MUL_MAT,0,171,152,638,"linear_attn_out-32","blk.32.ssm_out.weight","final_output-32"
33,34,SCALE,0,0,2,878,"ffn_moe_inp-32","node_5380",""
33,38,ARGSORT,0,18,1,1002,"ffn_moe_argsort-32","ffn_moe_probs-32",""
33,70,ADD,0,1,1,1642,"ffn_moe_out-32","node_5416","ffn_moe_weighted-32 (view)"
33,74,MUL_MAT,0,18,26,1761,"ffn_shexp-32","blk.32.ffn_down_shexp.weight","ffn_swiglu-32"
33,77,MUL,0,2,0,1770,"ffn_shexp_gated-32","ffn_shexp-32","shared_expert_gate_sigmoid-32"
33,78,ADD,0,1,1,1772,"ffn_out-32","ffn_moe_out-32","ffn_shexp_gated-32"
33,152,RMS_NORM,0,1,6,3002,"norm-33","attn_output-33",""
34,5,MUL_MAT,0,247,90,678,"linear_attn_out-33","blk.33.ssm_out.weight","final_output-33"
34,34,SCALE,0,0,2,939,"ffn_moe_inp-33","node_5534",""
34,38,ARGSORT,0,18,1,1068,"ffn_moe_argsort-33","ffn_moe_probs-33",""
34,70,ADD,0,1,1,2231,"ffn_moe_out-33","node_5570","ffn_moe_weighted-33 (view)"
34,74,MUL_MAT,0,30,11,2359,"ffn_shexp-33","blk.33.ffn_down_shexp.weight","ffn_swiglu-33"
34,77,MUL,0,2,0,2367,"ffn_shexp_gated-33","ffn_shexp-33","shared_expert_gate_sigmoid-33"
34,78,ADD,0,1,0,2369,"ffn_out-33","ffn_moe_out-33","ffn_shexp_gated-33"
34,152,RMS_NORM,0,1,1,3629,"norm-34","attn_output-34",""
35,5,MUL_MAT,0,272,48,644,"linear_attn_out-34","blk.34.ssm_out.weight","final_output-34"
35,34,SCALE,0,0,4,947,"ffn_moe_inp-34","node_5688",""
35,38,ARGSORT,0,21,1,1076,"ffn_moe_argsort-34","ffn_moe_probs-34",""
35,70,ADD,0,2,0,1817,"ffn_moe_out-34","node_5724","ffn_moe_weighted-34 (view)"
35,74,MUL_MAT,0,32,6,1951,"ffn_shexp-34","blk.34.ffn_down_shexp.weight","ffn_swiglu-34"
