graph_id,node_index,op,fused_nodes,worker_us,barrier_us,graph_elapsed_us,name,src0,src1
4,110,ADD,0,1,1,1850,"ffn_out-3","ffn_moe_out-3","ffn_shexp_gated-3"
5,5,MUL_MAT,0,256,78,670,"linear_attn_out-4","blk.4.ssm_out.weight","final_output-4"
5,34,SCALE,0,0,2,928,"ffn_moe_inp-4","node_837",""
5,70,ADD,0,1,1,1841,"ffn_moe_out-4","node_873","ffn_moe_weighted-4 (view)"
5,74,MUL_MAT,0,27,10,1968,"ffn_shexp-4","blk.4.ffn_down_shexp.weight","ffn_swiglu-4"
5,77,MUL,0,2,0,1976,"ffn_shexp_gated-4","ffn_shexp-4","shared_expert_gate_sigmoid-4"
5,78,ADD,0,1,0,1978,"ffn_out-4","ffn_moe_out-4","ffn_shexp_gated-4"
6,5,MUL_MAT,0,274,71,710,"linear_attn_out-5","blk.5.ssm_out.weight","final_output-5"
6,34,SCALE,0,0,2,972,"ffn_moe_inp-5","node_991",""
6,70,ADD,0,1,3,1852,"ffn_moe_out-5","node_1027","ffn_moe_weighted-5 (view)"
6,74,MUL_MAT,0,28,10,1975,"ffn_shexp-5","blk.5.ffn_down_shexp.weight","ffn_swiglu-5"
6,77,MUL,0,1,1,1983,"ffn_shexp_gated-5","ffn_shexp-5","shared_expert_gate_sigmoid-5"
6,78,ADD,0,1,0,1984,"ffn_out-5","ffn_moe_out-5","ffn_shexp_gated-5"
7,5,MUL_MAT,0,264,142,727,"linear_attn_out-6","blk.6.ssm_out.weight","final_output-6"
7,34,SCALE,0,1,1,1010,"ffn_moe_inp-6","node_1145",""
7,70,ADD,0,2,0,2015,"ffn_moe_out-6","node_1181","ffn_moe_weighted-6 (view)"
7,74,MUL_MAT,0,38,5,2146,"ffn_shexp-6","blk.6.ffn_down_shexp.weight","ffn_swiglu-6"
7,77,MUL,0,3,3,2164,"ffn_shexp_gated-6","ffn_shexp-6","shared_expert_gate_sigmoid-6"
7,78,ADD,0,2,0,2166,"ffn_out-6","ffn_moe_out-6","ffn_shexp_gated-6"
8,38,MUL_MAT,0,161,166,530,"attn_output-7","blk.7.attn_output.weight","attn_gated-7"
8,66,SCALE,0,0,2,747,"ffn_moe_inp-7","node_1332",""
8,102,ADD,0,1,1,1920,"ffn_moe_out-7","node_1368","ffn_moe_weighted-7 (view)"
8,106,MUL_MAT,0,24,16,2039,"ffn_shexp-7","blk.7.ffn_down_shexp.weight","ffn_swiglu-7"
8,109,MUL,0,2,0,2047,"ffn_shexp_gated-7","ffn_shexp-7","shared_expert_gate_sigmoid-7"
8,110,ADD,0,0,2,2050,"ffn_out-7","ffn_moe_out-7","ffn_shexp_gated-7"
9,5,MUL_MAT,0,185,166,726,"linear_attn_out-8","blk.8.ssm_out.weight","final_output-8"
9,34,SCALE,0,0,1,984,"ffn_moe_inp-8","node_1486",""
9,70,ADD,0,2,0,1898,"ffn_moe_out-8","node_1522","ffn_moe_weighted-8 (view)"
9,74,MUL_MAT,0,35,0,2009,"ffn_shexp-8","blk.8.ffn_down_shexp.weight","ffn_swiglu-8"
9,77,MUL,0,2,0,2018,"ffn_shexp_gated-8","ffn_shexp-8","shared_expert_gate_sigmoid-8"
9,78,ADD,0,1,1,2020,"ffn_out-8","ffn_moe_out-8","ffn_shexp_gated-8"
10,5,MUL_MAT,0,285,54,674,"linear_attn_out-9","blk.9.ssm_out.weight","final_output-9"
10,34,SCALE,0,0,6,1030,"ffn_moe_inp-9","node_1640",""
10,70,ADD,0,1,1,1854,"ffn_moe_out-9","node_1676","ffn_moe_weighted-9 (view)"
10,74,MUL_MAT,0,32,6,1972,"ffn_shexp-9","blk.9.ffn_down_shexp.weight","ffn_swiglu-9"
10,77,MUL,0,1,1,1990,"ffn_shexp_gated-9","ffn_shexp-9","shared_expert_gate_sigmoid-9"
10,78,ADD,0,1,1,1992,"ffn_out-9","ffn_moe_out-9","ffn_shexp_gated-9"
11,5,MUL_MAT,0,268,76,667,"linear_attn_out-10","blk.10.ssm_out.weight","final_output-10"
11,34,SCALE,0,1,11,928,"ffn_moe_inp-10","node_1794",""
11,70,ADD,0,1,0,1834,"ffn_moe_out-10","node_1830","ffn_moe_weighted-10 (view)"
11,74,MUL_MAT,0,30,11,1959,"ffn_shexp-10","blk.10.ffn_down_shexp.weight","ffn_swiglu-10"
11,77,MUL,0,2,0,1968,"ffn_shexp_gated-10","ffn_shexp-10","shared_expert_gate_sigmoid-10"
11,78,ADD,0,1,1,1970,"ffn_out-10","ffn_moe_out-10","ffn_shexp_gated-10"
12,38,MUL_MAT,0,256,74,559,"attn_output-11","blk.11.attn_output.weight","attn_gated-11"
12,66,SCALE,0,0,2,813,"ffn_moe_inp-11","node_1981",""
12,102,ADD,0,1,2,2321,"ffn_moe_out-11","node_2017","ffn_moe_weighted-11 (view)"
12,106,MUL_MAT,0,27,18,2443,"ffn_shexp-11","blk.11.ffn_down_shexp.weight","ffn_swiglu-11"
12,109,MUL,0,2,0,2451,"ffn_shexp_gated-11","ffn_shexp-11","shared_expert_gate_sigmoid-11"
12,110,ADD,0,1,0,2453,"ffn_out-11","ffn_moe_out-11","ffn_shexp_gated-11"
13,5,MUL_MAT,0,352,1,663,"linear_attn_out-12","blk.12.ssm_out.weight","final_output-12"
13,34,SCALE,0,0,1,942,"ffn_moe_inp-12","node_2135",""
13,70,ADD,0,1,9,1846,"ffn_moe_out-12","node_2171","ffn_moe_weighted-12 (view)"
13,74,MUL_MAT,0,31,7,2125,"ffn_shexp-12","blk.12.ffn_down_shexp.weight","ffn_swiglu-12"
13,77,MUL,0,2,9,2142,"ffn_shexp_gated-12","ffn_shexp-12","shared_expert_gate_sigmoid-12"
13,78,ADD,0,1,1,2144,"ffn_out-12","ffn_moe_out-12","ffn_shexp_gated-12"
14,5,MUL_MAT,0,297,25,646,"linear_attn_out-13","blk.13.ssm_out.weight","final_output-13"
14,34,SCALE,0,0,1,920,"ffn_moe_inp-13","node_2289",""
14,70,ADD,0,1,1,2147,"ffn_moe_out-13","node_2325","ffn_moe_weighted-13 (view)"
14,74,MUL_MAT,0,35,3,2267,"ffn_shexp-13","blk.13.ffn_down_shexp.weight","ffn_swiglu-13"
14,77,MUL,0,3,1,2298,"ffn_shexp_gated-13","ffn_shexp-13","shared_expert_gate_sigmoid-13"
14,78,ADD,0,2,0,2300,"ffn_out-13","ffn_moe_out-13","ffn_shexp_gated-13"
15,5,MUL_MAT,0,308,80,856,"linear_attn_out-14","blk.14.ssm_out.weight","final_output-14"
15,34,SCALE,0,0,2,1121,"ffn_moe_inp-14","node_2443",""
15,70,ADD,0,1,1,2582,"ffn_moe_out-14","node_2479","ffn_moe_weighted-14 (view)"
15,74,MUL_MAT,0,33,1,2700,"ffn_shexp-14","blk.14.ffn_down_shexp.weight","ffn_swiglu-14"
15,77,MUL,0,3,0,2710,"ffn_shexp_gated-14","ffn_shexp-14","shared_expert_gate_sigmoid-14"
15,78,ADD,0,2,0,2712,"ffn_out-14","ffn_moe_out-14","ffn_shexp_gated-14"
16,38,MUL_MAT,0,337,3,613,"attn_output-15","blk.15.attn_output.weight","attn_gated-15"
16,66,SCALE,0,0,2,873,"ffn_moe_inp-15","node_2630",""
16,102,ADD,0,1,0,2166,"ffn_moe_out-15","node_2666","ffn_moe_weighted-15 (view)"
16,106,MUL_MAT,0,35,1,2297,"ffn_shexp-15","blk.15.ffn_down_shexp.weight","ffn_swiglu-15"
16,109,MUL,0,3,0,2306,"ffn_shexp_gated-15","ffn_shexp-15","shared_expert_gate_sigmoid-15"
16,110,ADD,0,1,1,2309,"ffn_out-15","ffn_moe_out-15","ffn_shexp_gated-15"
17,5,MUL_MAT,0,328,4,668,"linear_attn_out-16","blk.16.ssm_out.weight","final_output-16"
17,34,SCALE,0,0,1,1004,"ffn_moe_inp-16","node_2784",""
17,70,ADD,0,1,1,1861,"ffn_moe_out-16","node_2820","ffn_moe_weighted-16 (view)"
17,74,MUL_MAT,0,37,6,1997,"ffn_shexp-16","blk.16.ffn_down_shexp.weight","ffn_swiglu-16"
17,77,MUL,0,3,1,2008,"ffn_shexp_gated-16","ffn_shexp-16","shared_expert_gate_sigmoid-16"
17,78,ADD,0,2,0,2010,"ffn_out-16","ffn_moe_out-16","ffn_shexp_gated-16"
18,5,MUL_MAT,0,328,3,649,"linear_attn_out-17","blk.17.ssm_out.weight","final_output-17"
18,34,SCALE,0,0,1,925,"ffn_moe_inp-17","node_2938",""
18,70,ADD,0,1,0,1737,"ffn_moe_out-17","node_2974","ffn_moe_weighted-17 (view)"
18,74,MUL_MAT,0,35,2,1860,"ffn_shexp-17","blk.17.ffn_down_shexp.weight","ffn_swiglu-17"
18,77,MUL,0,3,0,1870,"ffn_shexp_gated-17","ffn_shexp-17","shared_expert_gate_sigmoid-17"
18,78,ADD,0,2,0,1872,"ffn_out-17","ffn_moe_out-17","ffn_shexp_gated-17"
19,5,MUL_MAT,0,348,75,870,"linear_attn_out-18","blk.18.ssm_out.weight","final_output-18"
19,34,SCALE,0,0,2,1176,"ffn_moe_inp-18","node_3092",""
19,70,ADD,0,1,1,1987,"ffn_moe_out-18","node_3128","ffn_moe_weighted-18 (view)"
19,74,MUL_MAT,0,29,10,2116,"ffn_shexp-18","blk.18.ffn_down_shexp.weight","ffn_swiglu-18"
19,77,MUL,0,2,0,2134,"ffn_shexp_gated-18","ffn_shexp-18","shared_expert_gate_sigmoid-18"
19,78,ADD,0,2,0,2136,"ffn_out-18","ffn_moe_out-18","ffn_shexp_gated-18"
20,38,MUL_MAT,0,294,63,586,"attn_output-19","blk.19.attn_output.weight","attn_gated-19"
20,66,SCALE,0,0,1,858,"ffn_moe_inp-19","node_3279",""
20,102,ADD,0,1,0,2121,"ffn_moe_out-19","node_3315","ffn_moe_weighted-19 (view)"
20,106,MUL_MAT,0,31,7,2244,"ffn_shexp-19","blk.19.ffn_down_shexp.weight","ffn_swiglu-19"
20,109,MUL,0,1,1,2262,"ffn_shexp_gated-19","ffn_shexp-19","shared_expert_gate_sigmoid-19"
20,110,ADD,0,1,2,2265,"ffn_out-19","ffn_moe_out-19","ffn_shexp_gated-19"
21,5,MUL_MAT,0,174,168,671,"linear_attn_out-20","blk.20.ssm_out.weight","final_output-20"
21,34,SCALE,0,0,2,941,"ffn_moe_inp-20","node_3433",""
21,70,ADD,0,1,0,2186,"ffn_moe_out-20","node_3469","ffn_moe_weighted-20 (view)"
21,74,MUL_MAT,0,34,12,2325,"ffn_shexp-20","blk.20.ffn_down_shexp.weight","ffn_swiglu-20"
21,77,MUL,0,2,0,2339,"ffn_shexp_gated-20","ffn_shexp-20","shared_expert_gate_sigmoid-20"
21,78,ADD,0,2,0,2341,"ffn_out-20","ffn_moe_out-20","ffn_shexp_gated-20"
22,5,MUL_MAT,0,272,62,672,"linear_attn_out-21","blk.21.ssm_out.weight","final_output-21"
22,34,SCALE,0,0,1,930,"ffn_moe_inp-21","node_3587",""
22,70,ADD,0,1,4,1722,"ffn_moe_out-21","node_3623","ffn_moe_weighted-21 (view)"
22,74,MUL_MAT,0,30,10,1866,"ffn_shexp-21","blk.21.ffn_down_shexp.weight","ffn_swiglu-21"
22,77,MUL,0,2,0,1874,"ffn_shexp_gated-21","ffn_shexp-21","shared_expert_gate_sigmoid-21"
22,78,ADD,0,1,5,1880,"ffn_out-21","ffn_moe_out-21","ffn_shexp_gated-21"
23,5,MUL_MAT,0,308,61,1058,"linear_attn_out-22","blk.22.ssm_out.weight","final_output-22"
23,34,SCALE,0,1,1,1322,"ffn_moe_inp-22","node_3741",""
23,70,ADD,0,2,2,2385,"ffn_moe_out-22","node_3777","ffn_moe_weighted-22 (view)"
23,74,MUL_MAT,0,34,14,2544,"ffn_shexp-22","blk.22.ffn_down_shexp.weight","ffn_swiglu-22"
23,77,MUL,0,3,1,2555,"ffn_shexp_gated-22","ffn_shexp-22","shared_expert_gate_sigmoid-22"
23,78,ADD,0,1,1,2557,"ffn_out-22","ffn_moe_out-22","ffn_shexp_gated-22"
24,38,MUL_MAT,0,303,13,558,"attn_output-23","blk.23.attn_output.weight","attn_gated-23"
24,66,SCALE,0,1,1,825,"ffn_moe_inp-23","node_3928",""
24,102,ADD,0,1,1,2064,"ffn_moe_out-23","node_3964","ffn_moe_weighted-23 (view)"
24,106,MUL_MAT,0,35,3,2203,"ffn_shexp-23","blk.23.ffn_down_shexp.weight","ffn_swiglu-23"
24,109,MUL,0,3,5,2218,"ffn_shexp_gated-23","ffn_shexp-23","shared_expert_gate_sigmoid-23"
24,110,ADD,0,1,1,2221,"ffn_out-23","ffn_moe_out-23","ffn_shexp_gated-23"
25,5,MUL_MAT,0,313,13,655,"linear_attn_out-24","blk.24.ssm_out.weight","final_output-24"
25,34,SCALE,0,0,2,937,"ffn_moe_inp-24","node_4082",""
25,70,ADD,0,2,1,1735,"ffn_moe_out-24","node_4118","ffn_moe_weighted-24 (view)"
25,74,MUL_MAT,0,35,4,1860,"ffn_shexp-24","blk.24.ffn_down_shexp.weight","ffn_swiglu-24"
25,77,MUL,0,4,0,1873,"ffn_shexp_gated-24","ffn_shexp-24","shared_expert_gate_sigmoid-24"
25,78,ADD,0,2,0,1875,"ffn_out-24","ffn_moe_out-24","ffn_shexp_gated-24"
26,5,MUL_MAT,0,322,17,667,"linear_attn_out-25","blk.25.ssm_out.weight","final_output-25"
26,34,SCALE,0,0,1,972,"ffn_moe_inp-25","node_4236",""
26,70,ADD,0,1,1,1862,"ffn_moe_out-25","node_4272","ffn_moe_weighted-25 (view)"
26,74,MUL_MAT,0,40,3,1983,"ffn_shexp-25","blk.25.ffn_down_shexp.weight","ffn_swiglu-25"
26,77,MUL,0,3,0,1992,"ffn_shexp_gated-25","ffn_shexp-25","shared_expert_gate_sigmoid-25"
26,78,ADD,0,2,1,1995,"ffn_out-25","ffn_moe_out-25","ffn_shexp_gated-25"
27,5,MUL_MAT,0,362,1,710,"linear_attn_out-26","blk.26.ssm_out.weight","final_output-26"
27,34,SCALE,0,1,0,1002,"ffn_moe_inp-26","node_4390",""
27,70,ADD,0,1,0,2135,"ffn_moe_out-26","node_4426","ffn_moe_weighted-26 (view)"
27,74,MUL_MAT,0,42,19,2305,"ffn_shexp-26","blk.26.ffn_down_shexp.weight","ffn_swiglu-26"
27,77,MUL,0,2,14,2328,"ffn_shexp_gated-26","ffn_shexp-26","shared_expert_gate_sigmoid-26"
27,78,ADD,0,1,4,2333,"ffn_out-26","ffn_moe_out-26","ffn_shexp_gated-26"
28,38,MUL_MAT,0,164,150,504,"attn_output-27","blk.27.attn_output.weight","attn_gated-27"
28,66,SCALE,0,0,1,746,"ffn_moe_inp-27","node_4577",""
28,102,ADD,0,1,0,1500,"ffn_moe_out-27","node_4613","ffn_moe_weighted-27 (view)"
28,106,MUL_MAT,0,18,141,1749,"ffn_shexp-27","blk.27.ffn_down_shexp.weight","ffn_swiglu-27"
28,109,MUL,0,2,11,1767,"ffn_shexp_gated-27","ffn_shexp-27","shared_expert_gate_sigmoid-27"
28,110,ADD,0,1,2,1770,"ffn_out-27","ffn_moe_out-27","ffn_shexp_gated-27"
29,5,MUL_MAT,0,274,89,722,"linear_attn_out-28","blk.28.ssm_out.weight","final_output-28"
29,34,SCALE,0,0,2,1027,"ffn_moe_inp-28","node_4731",""
29,70,ADD,0,1,1,1836,"ffn_moe_out-28","node_4767","ffn_moe_weighted-28 (view)"
29,74,MUL_MAT,0,25,21,1962,"ffn_shexp-28","blk.28.ffn_down_shexp.weight","ffn_swiglu-28"
29,77,MUL,0,2,0,1970,"ffn_shexp_gated-28","ffn_shexp-28","shared_expert_gate_sigmoid-28"
29,78,ADD,0,1,1,1972,"ffn_out-28","ffn_moe_out-28","ffn_shexp_gated-28"
30,5,MUL_MAT,0,187,160,686,"linear_attn_out-29","blk.29.ssm_out.weight","final_output-29"
30,34,SCALE,0,1,1,953,"ffn_moe_inp-29","node_4885",""
30,70,ADD,0,1,1,1819,"ffn_moe_out-29","node_4921","ffn_moe_weighted-29 (view)"
30,74,MUL_MAT,0,25,14,1939,"ffn_shexp-29","blk.29.ffn_down_shexp.weight","ffn_swiglu-29"
30,77,MUL,0,2,1,1947,"ffn_shexp_gated-29","ffn_shexp-29","shared_expert_gate_sigmoid-29"
30,78,ADD,0,1,1,1949,"ffn_out-29","ffn_moe_out-29","ffn_shexp_gated-29"
31,5,MUL_MAT,0,268,76,702,"linear_attn_out-30","blk.30.ssm_out.weight","final_output-30"
31,34,SCALE,0,1,1,946,"ffn_moe_inp-30","node_5039",""
31,70,ADD,0,2,0,1970,"ffn_moe_out-30","node_5075","ffn_moe_weighted-30 (view)"
31,74,MUL_MAT,0,33,8,2095,"ffn_shexp-30","blk.30.ffn_down_shexp.weight","ffn_swiglu-30"
31,77,MUL,0,2,0,2110,"ffn_shexp_gated-30","ffn_shexp-30","shared_expert_gate_sigmoid-30"
31,78,ADD,0,1,0,2112,"ffn_out-30","ffn_moe_out-30","ffn_shexp_gated-30"
32,38,MUL_MAT,0,274,74,626,"attn_output-31","blk.31.attn_output.weight","attn_gated-31"
32,66,SCALE,0,0,1,882,"ffn_moe_inp-31","node_5226",""
32,102,ADD,0,1,0,2102,"ffn_moe_out-31","node_5262","ffn_moe_weighted-31 (view)"
32,106,MUL_MAT,0,38,0,2224,"ffn_shexp-31","blk.31.ffn_down_shexp.weight","ffn_swiglu-31"
32,109,MUL,0,2,0,2232,"ffn_shexp_gated-31","ffn_shexp-31","shared_expert_gate_sigmoid-31"
32,110,ADD,0,2,0,2234,"ffn_out-31","ffn_moe_out-31","ffn_shexp_gated-31"
33,5,MUL_MAT,0,301,53,772,"linear_attn_out-32","blk.32.ssm_out.weight","final_output-32"
33,34,SCALE,0,0,1,1016,"ffn_moe_inp-32","node_5380",""
33,70,ADD,0,2,0,1875,"ffn_moe_out-32","node_5416","ffn_moe_weighted-32 (view)"
33,74,MUL_MAT,0,32,6,1996,"ffn_shexp-32","blk.32.ffn_down_shexp.weight","ffn_swiglu-32"
33,77,MUL,0,2,197,2200,"ffn_shexp_gated-32","ffn_shexp-32","shared_expert_gate_sigmoid-32"
33,78,ADD,0,1,1,2202,"ffn_out-32","ffn_moe_out-32","ffn_shexp_gated-32"
34,5,MUL_MAT,0,302,54,719,"linear_attn_out-33","blk.33.ssm_out.weight","final_output-33"
34,34,SCALE,0,0,2,992,"ffn_moe_inp-33","node_5534",""
34,70,ADD,0,1,1,2276,"ffn_moe_out-33","node_5570","ffn_moe_weighted-33 (view)"
34,74,MUL_MAT,0,29,9,2402,"ffn_shexp-33","blk.33.ffn_down_shexp.weight","ffn_swiglu-33"
34,77,MUL,0,2,0,2410,"ffn_shexp_gated-33","ffn_shexp-33","shared_expert_gate_sigmoid-33"
34,78,ADD,0,1,0,2412,"ffn_out-33","ffn_moe_out-33","ffn_shexp_gated-33"
35,5,MUL_MAT,0,185,161,705,"linear_attn_out-34","blk.34.ssm_out.weight","final_output-34"
35,34,SCALE,0,1,1,951,"ffn_moe_inp-34","node_5688",""
35,70,ADD,0,1,1,1748,"ffn_moe_out-34","node_5724","ffn_moe_weighted-34 (view)"
35,74,MUL_MAT,0,19,17,1864,"ffn_shexp-34","blk.34.ffn_down_shexp.weight","ffn_swiglu-34"
35,77,MUL,0,1,1,1873,"ffn_shexp_gated-34","ffn_shexp-34","shared_expert_gate_sigmoid-34"
35,78,ADD,0,1,1,1875,"ffn_out-34","ffn_moe_out-34","ffn_shexp_gated-34"
36,38,MUL_MAT,0,216,131,582,"attn_output-35","blk.35.attn_output.weight","attn_gated-35"
36,66,SCALE,0,0,2,843,"ffn_moe_inp-35","node_5875",""
36,102,ADD,0,1,1,1662,"ffn_moe_out-35","node_5911","ffn_moe_weighted-35 (view)"
36,106,MUL_MAT,0,19,21,1778,"ffn_shexp-35","blk.35.ffn_down_shexp.weight","ffn_swiglu-35"
36,109,MUL,0,2,1,1787,"ffn_shexp_gated-35","ffn_shexp-35","shared_expert_gate_sigmoid-35"
36,110,ADD,0,1,1,1789,"ffn_out-35","ffn_moe_out-35","ffn_shexp_gated-35"
37,5,MUL_MAT,0,170,173,660,"linear_attn_out-36","blk.36.ssm_out.weight","final_output-36"
37,34,SCALE,0,0,1,907,"ffn_moe_inp-36","node_6029",""
37,70,ADD,0,1,0,1710,"ffn_moe_out-36","node_6065","ffn_moe_weighted-36 (view)"
37,74,MUL_MAT,0,20,142,1952,"ffn_shexp-36","blk.36.ffn_down_shexp.weight","ffn_swiglu-36"
37,77,MUL,0,2,0,1960,"ffn_shexp_gated-36","ffn_shexp-36","shared_expert_gate_sigmoid-36"
37,78,ADD,0,0,1,1962,"ffn_out-36","ffn_moe_out-36","ffn_shexp_gated-36"
38,5,MUL_MAT,0,283,76,723,"linear_attn_out-37","blk.37.ssm_out.weight","final_output-37"
38,34,SCALE,0,0,2,1007,"ffn_moe_inp-37","node_6183",""
38,70,ADD,0,2,0,1791,"ffn_moe_out-37","node_6219","ffn_moe_weighted-37 (view)"
38,74,MUL_MAT,0,34,8,1919,"ffn_shexp-37","blk.37.ffn_down_shexp.weight","ffn_swiglu-37"
38,77,MUL,0,2,0,1928,"ffn_shexp_gated-37","ffn_shexp-37","shared_expert_gate_sigmoid-37"
38,78,ADD,0,1,1,1930,"ffn_out-37","ffn_moe_out-37","ffn_shexp_gated-37"
39,5,MUL_MAT,0,281,72,706,"linear_attn_out-38","blk.38.ssm_out.weight","final_output-38"
39,34,SCALE,0,0,2,997,"ffn_moe_inp-38","node_6337",""
39,70,ADD,0,2,0,2019,"ffn_moe_out-38","node_6373","ffn_moe_weighted-38 (view)"
39,74,MUL_MAT,0,28,12,2184,"ffn_shexp-38","blk.38.ffn_down_shexp.weight","ffn_swiglu-38"
39,77,MUL,0,2,0,2219,"ffn_shexp_gated-38","ffn_shexp-38","shared_expert_gate_sigmoid-38"
39,78,ADD,0,1,0,2221,"ffn_out-38","ffn_moe_out-38","ffn_shexp_gated-38"
40,0,GET_ROWS,0,3,0,3,"model.input_embed","token_embd.weight","inp_tokens"
41,5,MUL_MAT,0,202,169,737,"linear_attn_out-0","blk.0.ssm_out.weight","final_output-0"
41,34,SCALE,0,0,2,977,"ffn_moe_inp-0","node_104",""
41,70,ADD,0,1,1,2016,"ffn_moe_out-0","node_140","ffn_moe_weighted-0 (view)"
41,93,MUL_MAT,0,34,10,2951,"ffn_shexp-0","blk.0.ffn_down_shexp.weight","ffn_swiglu-0"
41,96,MUL,0,3,1,2983,"ffn_shexp_gated-0","ffn_shexp-0","shared_expert_gate_sigmoid-0"
41,97,ADD,0,2,0,2985,"ffn_out-0","ffn_moe_out-0","ffn_shexp_gated-0"
42,5,MUL_MAT,0,321,5,652,"linear_attn_out-1","blk.1.ssm_out.weight","final_output-1"
42,34,SCALE,0,0,2,940,"ffn_moe_inp-1","node_342",""
42,70,ADD,0,1,1,2397,"ffn_moe_out-1","node_378","ffn_moe_weighted-1 (view)"
42,74,MUL_MAT,0,38,5,2549,"ffn_shexp-1","blk.1.ffn_down_shexp.weight","ffn_swiglu-1"
42,77,MUL,0,2,1,2559,"ffn_shexp_gated-1","ffn_shexp-1","shared_expert_gate_sigmoid-1"
42,78,ADD,0,1,0,2560,"ffn_out-1","ffn_moe_out-1","ffn_shexp_gated-1"
43,5,MUL_MAT,0,247,96,677,"linear_attn_out-2","blk.2.ssm_out.weight","final_output-2"
43,34,SCALE,0,1,1,968,"ffn_moe_inp-2","node_496",""
43,70,ADD,0,2,0,1981,"ffn_moe_out-2","node_532","ffn_moe_weighted-2 (view)"
43,74,MUL_MAT,0,27,21,2112,"ffn_shexp-2","blk.2.ffn_down_shexp.weight","ffn_swiglu-2"
43,77,MUL,0,3,1,2122,"ffn_shexp_gated-2","ffn_shexp-2","shared_expert_gate_sigmoid-2"
43,78,ADD,0,1,1,2124,"ffn_out-2","ffn_moe_out-2","ffn_shexp_gated-2"
44,38,MUL_MAT,0,234,100,570,"attn_output-3","blk.3.attn_output.weight","attn_gated-3"
44,66,SCALE,0,0,2,913,"ffn_moe_inp-3","node_683",""
44,102,ADD,0,1,1,2450,"ffn_moe_out-3","node_719","ffn_moe_weighted-3 (view)"
44,106,MUL_MAT,0,18,19,2563,"ffn_shexp-3","blk.3.ffn_down_shexp.weight","ffn_swiglu-3"
44,109,MUL,0,2,0,2573,"ffn_shexp_gated-3","ffn_shexp-3","shared_expert_gate_sigmoid-3"
44,110,ADD,0,1,1,2575,"ffn_out-3","ffn_moe_out-3","ffn_shexp_gated-3"
45,5,MUL_MAT,0,170,187,677,"linear_attn_out-4","blk.4.ssm_out.weight","final_output-4"
45,34,SCALE,0,0,1,956,"ffn_moe_inp-4","node_837",""
45,70,ADD,0,2,0,1957,"ffn_moe_out-4","node_873","ffn_moe_weighted-4 (view)"
45,74,MUL_MAT,0,34,10,2086,"ffn_shexp-4","blk.4.ffn_down_shexp.weight","ffn_swiglu-4"
45,77,MUL,0,2,0,2094,"ffn_shexp_gated-4","ffn_shexp-4","shared_expert_gate_sigmoid-4"
45,78,ADD,0,1,1,2096,"ffn_out-4","ffn_moe_out-4","ffn_shexp_gated-4"
46,5,MUL_MAT,0,260,83,679,"linear_attn_out-5","blk.5.ssm_out.weight","final_output-5"
