graph_id,node_index,op,fused_nodes,worker_us,barrier_us,graph_elapsed_us,name,src0,src1
114,152,RMS_NORM,0,1,8,3058,"norm-34","attn_output-34",""
115,5,MUL_MAT,0,172,171,687,"linear_attn_out-34","blk.34.ssm_out.weight","final_output-34"
115,34,SCALE,0,0,1,941,"ffn_moe_inp-34","node_5688",""
115,70,ADD,0,1,0,1815,"ffn_moe_out-34","node_5724","ffn_moe_weighted-34 (view)"
115,74,MUL_MAT,0,19,21,1948,"ffn_shexp-34","blk.34.ffn_down_shexp.weight","ffn_swiglu-34"
115,77,MUL,0,2,0,1960,"ffn_shexp_gated-34","ffn_shexp-34","shared_expert_gate_sigmoid-34"
115,78,ADD,0,1,9,1970,"ffn_out-34","ffn_moe_out-34","ffn_shexp_gated-34"
115,151,RMS_NORM,0,5,0,3052,"norm-35","indexer_k_pooled-35 (reshaped)",""
116,38,MUL_MAT,0,298,63,622,"attn_output-35","blk.35.attn_output.weight","attn_gated-35"
116,66,SCALE,0,0,1,898,"ffn_moe_inp-35","node_5875",""
116,102,ADD,0,1,0,1678,"ffn_moe_out-35","node_5911","ffn_moe_weighted-35 (view)"
116,106,MUL_MAT,0,29,21,1806,"ffn_shexp-35","blk.35.ffn_down_shexp.weight","ffn_swiglu-35"
116,109,MUL,0,2,0,1812,"ffn_shexp_gated-35","ffn_shexp-35","shared_expert_gate_sigmoid-35"
116,110,ADD,0,1,0,1814,"ffn_out-35","ffn_moe_out-35","ffn_shexp_gated-35"
116,184,RMS_NORM,0,1,25,3254,"norm-36","attn_output-36",""
117,5,MUL_MAT,0,281,82,722,"linear_attn_out-36","blk.36.ssm_out.weight","final_output-36"
117,34,SCALE,0,0,1,995,"ffn_moe_inp-36","node_6029",""
117,70,ADD,0,1,1,1829,"ffn_moe_out-36","node_6065","ffn_moe_weighted-36 (view)"
117,74,MUL_MAT,0,22,14,1952,"ffn_shexp-36","blk.36.ffn_down_shexp.weight","ffn_swiglu-36"
117,77,MUL,0,2,0,1959,"ffn_shexp_gated-36","ffn_shexp-36","shared_expert_gate_sigmoid-36"
117,78,ADD,0,0,1,1961,"ffn_out-36","ffn_moe_out-36","ffn_shexp_gated-36"
117,152,RMS_NORM,0,1,1,3403,"norm-37","attn_output-37",""
118,5,MUL_MAT,0,299,65,709,"linear_attn_out-37","blk.37.ssm_out.weight","final_output-37"
118,34,SCALE,0,0,1,988,"ffn_moe_inp-37","node_6183",""
118,70,ADD,0,1,1,1965,"ffn_moe_out-37","node_6219","ffn_moe_weighted-37 (view)"
118,74,MUL_MAT,0,34,6,2156,"ffn_shexp-37","blk.37.ffn_down_shexp.weight","ffn_swiglu-37"
118,77,MUL,0,2,0,2163,"ffn_shexp_gated-37","ffn_shexp-37","shared_expert_gate_sigmoid-37"
118,78,ADD,0,1,0,2165,"ffn_out-37","ffn_moe_out-37","ffn_shexp_gated-37"
118,152,RMS_NORM,0,0,2,3520,"norm-38","attn_output-38",""
119,5,MUL_MAT,0,301,39,675,"linear_attn_out-38","blk.38.ssm_out.weight","final_output-38"
119,34,SCALE,0,0,1,921,"ffn_moe_inp-38","node_6337",""
119,70,ADD,0,1,0,1680,"ffn_moe_out-38","node_6373","ffn_moe_weighted-38 (view)"
119,74,MUL_MAT,0,30,16,1807,"ffn_shexp-38","blk.38.ffn_down_shexp.weight","ffn_swiglu-38"
119,77,MUL,0,2,0,1824,"ffn_shexp_gated-38","ffn_shexp-38","shared_expert_gate_sigmoid-38"
119,78,ADD,0,1,1,1826,"ffn_out-38","ffn_moe_out-38","ffn_shexp_gated-38"
119,87,ADD,0,1,1,1853,"l_last-38","hc_combine-38","node_6390"
120,0,GET_ROWS,0,3,0,4,"model.input_embed","token_embd.weight","inp_tokens"
120,69,RMS_NORM,0,0,2,1389,"norm-0","attn_output-0",""
121,5,MUL_MAT,0,289,91,740,"linear_attn_out-0","blk.0.ssm_out.weight","final_output-0"
121,34,SCALE,0,0,1,1154,"ffn_moe_inp-0","node_104",""
121,70,ADD,0,2,0,2013,"ffn_moe_out-0","node_140","ffn_moe_weighted-0 (view)"
121,93,MUL_MAT,0,37,5,2887,"ffn_shexp-0","blk.0.ffn_down_shexp.weight","ffn_swiglu-0"
121,96,MUL,0,2,0,2895,"ffn_shexp_gated-0","ffn_shexp-0","shared_expert_gate_sigmoid-0"
121,97,ADD,0,2,0,2897,"ffn_out-0","ffn_moe_out-0","ffn_shexp_gated-0"
121,236,RMS_NORM,0,0,10,4632,"norm-1","attn_output-1",""
122,5,MUL_MAT,0,292,62,691,"linear_attn_out-1","blk.1.ssm_out.weight","final_output-1"
122,34,SCALE,0,0,1,966,"ffn_moe_inp-1","node_342",""
122,70,ADD,0,2,0,1878,"ffn_moe_out-1","node_378","ffn_moe_weighted-1 (view)"
122,74,MUL_MAT,0,32,7,2004,"ffn_shexp-1","blk.1.ffn_down_shexp.weight","ffn_swiglu-1"
122,77,MUL,0,2,1,2011,"ffn_shexp_gated-1","ffn_shexp-1","shared_expert_gate_sigmoid-1"
122,78,ADD,0,1,0,2012,"ffn_out-1","ffn_moe_out-1","ffn_shexp_gated-1"
122,152,RMS_NORM,0,0,2,3416,"norm-2","attn_output-2",""
123,5,MUL_MAT,0,300,71,718,"linear_attn_out-2","blk.2.ssm_out.weight","final_output-2"
123,34,SCALE,0,1,1,971,"ffn_moe_inp-2","node_496",""
123,70,ADD,0,1,0,2119,"ffn_moe_out-2","node_532","ffn_moe_weighted-2 (view)"
123,74,MUL_MAT,0,27,13,2246,"ffn_shexp-2","blk.2.ffn_down_shexp.weight","ffn_swiglu-2"
123,77,MUL,0,2,0,2254,"ffn_shexp_gated-2","ffn_shexp-2","shared_expert_gate_sigmoid-2"
123,78,ADD,0,1,1,2256,"ffn_out-2","ffn_moe_out-2","ffn_shexp_gated-2"
123,151,RMS_NORM,0,5,0,3347,"norm-3","indexer_k_pooled-3 (reshaped)",""
124,38,MUL_MAT,0,253,83,876,"attn_output-3","blk.3.attn_output.weight","attn_gated-3"
124,66,SCALE,0,0,1,1112,"ffn_moe_inp-3","node_683",""
124,102,ADD,0,1,0,1864,"ffn_moe_out-3","node_719","ffn_moe_weighted-3 (view)"
124,106,MUL_MAT,0,27,12,1975,"ffn_shexp-3","blk.3.ffn_down_shexp.weight","ffn_swiglu-3"
124,109,MUL,0,2,4,1997,"ffn_shexp_gated-3","ffn_shexp-3","shared_expert_gate_sigmoid-3"
124,110,ADD,0,1,8,2007,"ffn_out-3","ffn_moe_out-3","ffn_shexp_gated-3"
124,184,RMS_NORM,0,0,2,3409,"norm-4","attn_output-4",""
125,5,MUL_MAT,0,306,69,739,"linear_attn_out-4","blk.4.ssm_out.weight","final_output-4"
125,34,SCALE,0,0,1,991,"ffn_moe_inp-4","node_837",""
125,70,ADD,0,1,1,1956,"ffn_moe_out-4","node_873","ffn_moe_weighted-4 (view)"
125,74,MUL_MAT,0,31,5,2080,"ffn_shexp-4","blk.4.ffn_down_shexp.weight","ffn_swiglu-4"
125,77,MUL,0,2,0,2088,"ffn_shexp_gated-4","ffn_shexp-4","shared_expert_gate_sigmoid-4"
125,78,ADD,0,2,0,2090,"ffn_out-4","ffn_moe_out-4","ffn_shexp_gated-4"
125,152,RMS_NORM,0,1,1,3515,"norm-5","attn_output-5",""
126,5,MUL_MAT,0,299,44,749,"linear_attn_out-5","blk.5.ssm_out.weight","final_output-5"
126,34,SCALE,0,0,1,986,"ffn_moe_inp-5","node_991",""
126,70,ADD,0,1,1,1790,"ffn_moe_out-5","node_1027","ffn_moe_weighted-5 (view)"
126,74,MUL_MAT,0,30,9,1910,"ffn_shexp-5","blk.5.ffn_down_shexp.weight","ffn_swiglu-5"
126,77,MUL,0,2,0,1919,"ffn_shexp_gated-5","ffn_shexp-5","shared_expert_gate_sigmoid-5"
126,78,ADD,0,1,1,1921,"ffn_out-5","ffn_moe_out-5","ffn_shexp_gated-5"
126,152,RMS_NORM,0,1,1,3403,"norm-6","attn_output-6",""
127,5,MUL_MAT,0,259,83,678,"linear_attn_out-6","blk.6.ssm_out.weight","final_output-6"
127,34,SCALE,0,0,1,930,"ffn_moe_inp-6","node_1145",""
127,70,ADD,0,1,9,1726,"ffn_moe_out-6","node_1181","ffn_moe_weighted-6 (view)"
127,74,MUL_MAT,0,35,10,1852,"ffn_shexp-6","blk.6.ffn_down_shexp.weight","ffn_swiglu-6"
127,77,MUL,0,2,0,1860,"ffn_shexp_gated-6","ffn_shexp-6","shared_expert_gate_sigmoid-6"
127,78,ADD,0,1,0,1862,"ffn_out-6","ffn_moe_out-6","ffn_shexp_gated-6"
127,151,RMS_NORM,0,4,0,2925,"norm-7","indexer_k_pooled-7 (reshaped)",""
128,38,MUL_MAT,0,253,67,736,"attn_output-7","blk.7.attn_output.weight","attn_gated-7"
128,66,SCALE,0,0,1,993,"ffn_moe_inp-7","node_1332",""
128,102,ADD,0,12,1,1870,"ffn_moe_out-7","node_1368","ffn_moe_weighted-7 (view)"
128,106,MUL_MAT,0,35,14,2014,"ffn_shexp-7","blk.7.ffn_down_shexp.weight","ffn_swiglu-7"
128,109,MUL,0,2,0,2030,"ffn_shexp_gated-7","ffn_shexp-7","shared_expert_gate_sigmoid-7"
128,110,ADD,0,1,0,2032,"ffn_out-7","ffn_moe_out-7","ffn_shexp_gated-7"
128,184,RMS_NORM,0,1,1,3357,"norm-8","attn_output-8",""
129,5,MUL_MAT,0,263,63,645,"linear_attn_out-8","blk.8.ssm_out.weight","final_output-8"
129,34,SCALE,0,0,1,879,"ffn_moe_inp-8","node_1486",""
129,70,ADD,0,1,0,1675,"ffn_moe_out-8","node_1522","ffn_moe_weighted-8 (view)"
129,74,MUL_MAT,0,33,5,1792,"ffn_shexp-8","blk.8.ffn_down_shexp.weight","ffn_swiglu-8"
129,77,MUL,0,2,0,1799,"ffn_shexp_gated-8","ffn_shexp-8","shared_expert_gate_sigmoid-8"
129,78,ADD,0,1,6,1806,"ffn_out-8","ffn_moe_out-8","ffn_shexp_gated-8"
129,152,RMS_NORM,0,0,1,3262,"norm-9","attn_output-9",""
130,5,MUL_MAT,0,285,68,702,"linear_attn_out-9","blk.9.ssm_out.weight","final_output-9"
130,34,SCALE,0,0,1,941,"ffn_moe_inp-9","node_1640",""
130,70,ADD,0,1,1,1735,"ffn_moe_out-9","node_1676","ffn_moe_weighted-9 (view)"
130,74,MUL_MAT,0,31,5,1851,"ffn_shexp-9","blk.9.ffn_down_shexp.weight","ffn_swiglu-9"
130,77,MUL,0,2,0,1859,"ffn_shexp_gated-9","ffn_shexp-9","shared_expert_gate_sigmoid-9"
130,78,ADD,0,1,1,1861,"ffn_out-9","ffn_moe_out-9","ffn_shexp_gated-9"
130,152,RMS_NORM,0,1,1,3262,"norm-10","attn_output-10",""
131,5,MUL_MAT,0,282,64,689,"linear_attn_out-10","blk.10.ssm_out.weight","final_output-10"
131,34,SCALE,0,0,2,931,"ffn_moe_inp-10","node_1794",""
131,70,ADD,0,1,0,1735,"ffn_moe_out-10","node_1830","ffn_moe_weighted-10 (view)"
131,74,MUL_MAT,0,31,9,1860,"ffn_shexp-10","blk.10.ffn_down_shexp.weight","ffn_swiglu-10"
131,77,MUL,0,2,0,1866,"ffn_shexp_gated-10","ffn_shexp-10","shared_expert_gate_sigmoid-10"
131,78,ADD,0,1,1,1868,"ffn_out-10","ffn_moe_out-10","ffn_shexp_gated-10"
131,151,RMS_NORM,0,5,0,2985,"norm-11","indexer_k_pooled-11 (reshaped)",""
132,38,MUL_MAT,0,251,67,536,"attn_output-11","blk.11.attn_output.weight","attn_gated-11"
132,66,SCALE,0,0,8,800,"ffn_moe_inp-11","node_1981",""
132,102,ADD,0,5,1,1567,"ffn_moe_out-11","node_2017","ffn_moe_weighted-11 (view)"
132,106,MUL_MAT,0,26,8,1671,"ffn_shexp-11","blk.11.ffn_down_shexp.weight","ffn_swiglu-11"
132,109,MUL,0,2,1,1689,"ffn_shexp_gated-11","ffn_shexp-11","shared_expert_gate_sigmoid-11"
132,110,ADD,0,1,9,1700,"ffn_out-11","ffn_moe_out-11","ffn_shexp_gated-11"
132,184,RMS_NORM,0,1,1,3035,"norm-12","attn_output-12",""
133,5,MUL_MAT,0,306,77,739,"linear_attn_out-12","blk.12.ssm_out.weight","final_output-12"
133,34,SCALE,0,0,1,1090,"ffn_moe_inp-12","node_2135",""
133,70,ADD,0,1,0,1924,"ffn_moe_out-12","node_2171","ffn_moe_weighted-12 (view)"
133,74,MUL_MAT,0,30,8,2039,"ffn_shexp-12","blk.12.ffn_down_shexp.weight","ffn_swiglu-12"
133,77,MUL,0,3,0,2047,"ffn_shexp_gated-12","ffn_shexp-12","shared_expert_gate_sigmoid-12"
133,78,ADD,0,1,1,2049,"ffn_out-12","ffn_moe_out-12","ffn_shexp_gated-12"
133,152,RMS_NORM,0,0,2,3416,"norm-13","attn_output-13",""
134,5,MUL_MAT,0,280,60,668,"linear_attn_out-13","blk.13.ssm_out.weight","final_output-13"
134,34,SCALE,0,1,1,903,"ffn_moe_inp-13","node_2289",""
134,70,ADD,0,2,9,1914,"ffn_moe_out-13","node_2325","ffn_moe_weighted-13 (view)"
134,74,MUL_MAT,0,38,26,2107,"ffn_shexp-13","blk.13.ffn_down_shexp.weight","ffn_swiglu-13"
134,77,MUL,0,2,1,2116,"ffn_shexp_gated-13","ffn_shexp-13","shared_expert_gate_sigmoid-13"
134,78,ADD,0,1,0,2117,"ffn_out-13","ffn_moe_out-13","ffn_shexp_gated-13"
134,152,RMS_NORM,0,1,1,3604,"norm-14","attn_output-14",""
135,5,MUL_MAT,0,285,70,712,"linear_attn_out-14","blk.14.ssm_out.weight","final_output-14"
135,34,SCALE,0,1,11,978,"ffn_moe_inp-14","node_2443",""
135,70,ADD,0,1,0,1791,"ffn_moe_out-14","node_2479","ffn_moe_weighted-14 (view)"
135,74,MUL_MAT,0,29,10,1907,"ffn_shexp-14","blk.14.ffn_down_shexp.weight","ffn_swiglu-14"
135,77,MUL,0,2,2,1925,"ffn_shexp_gated-14","ffn_shexp-14","shared_expert_gate_sigmoid-14"
135,78,ADD,0,2,2,1929,"ffn_out-14","ffn_moe_out-14","ffn_shexp_gated-14"
135,151,RMS_NORM,0,4,0,3127,"norm-15","indexer_k_pooled-15 (reshaped)",""
136,38,MUL_MAT,0,167,181,556,"attn_output-15","blk.15.attn_output.weight","attn_gated-15"
136,66,SCALE,0,0,4,833,"ffn_moe_inp-15","node_2630",""
136,102,ADD,0,1,1,1676,"ffn_moe_out-15","node_2666","ffn_moe_weighted-15 (view)"
136,106,MUL_MAT,0,31,5,1788,"ffn_shexp-15","blk.15.ffn_down_shexp.weight","ffn_swiglu-15"
136,109,MUL,0,2,1,1798,"ffn_shexp_gated-15","ffn_shexp-15","shared_expert_gate_sigmoid-15"
136,110,ADD,0,1,0,1799,"ffn_out-15","ffn_moe_out-15","ffn_shexp_gated-15"
136,184,RMS_NORM,0,0,18,3256,"norm-16","attn_output-16",""
137,5,MUL_MAT,0,172,163,683,"linear_attn_out-16","blk.16.ssm_out.weight","final_output-16"
137,34,SCALE,0,0,0,1059,"ffn_moe_inp-16","node_2784",""
137,70,ADD,0,2,0,1917,"ffn_moe_out-16","node_2820","ffn_moe_weighted-16 (view)"
137,74,MUL_MAT,0,32,10,2048,"ffn_shexp-16","blk.16.ffn_down_shexp.weight","ffn_swiglu-16"
137,77,MUL,0,2,0,2056,"ffn_shexp_gated-16","ffn_shexp-16","shared_expert_gate_sigmoid-16"
137,78,ADD,0,1,0,2058,"ffn_out-16","ffn_moe_out-16","ffn_shexp_gated-16"
137,152,RMS_NORM,0,0,1,3508,"norm-17","attn_output-17",""
138,5,MUL_MAT,0,279,73,717,"linear_attn_out-17","blk.17.ssm_out.weight","final_output-17"
138,34,SCALE,0,0,11,974,"ffn_moe_inp-17","node_2938",""
138,70,ADD,0,2,0,1803,"ffn_moe_out-17","node_2974","ffn_moe_weighted-17 (view)"
138,74,MUL_MAT,0,34,3,1927,"ffn_shexp-17","blk.17.ffn_down_shexp.weight","ffn_swiglu-17"
138,77,MUL,0,2,6,1944,"ffn_shexp_gated-17","ffn_shexp-17","shared_expert_gate_sigmoid-17"
138,78,ADD,0,2,3,1949,"ffn_out-17","ffn_moe_out-17","ffn_shexp_gated-17"
138,152,RMS_NORM,0,1,0,3433,"norm-18","attn_output-18",""
139,5,MUL_MAT,0,345,18,739,"linear_attn_out-18","blk.18.ssm_out.weight","final_output-18"
139,34,SCALE,0,0,2,1021,"ffn_moe_inp-18","node_3092",""
139,70,ADD,0,2,0,1943,"ffn_moe_out-18","node_3128","ffn_moe_weighted-18 (view)"
139,74,MUL_MAT,0,35,2,2076,"ffn_shexp-18","blk.18.ffn_down_shexp.weight","ffn_swiglu-18"
139,77,MUL,0,3,12,2105,"ffn_shexp_gated-18","ffn_shexp-18","shared_expert_gate_sigmoid-18"
139,78,ADD,0,1,0,2106,"ffn_out-18","ffn_moe_out-18","ffn_shexp_gated-18"
139,151,RMS_NORM,0,9,0,3142,"norm-19","indexer_k_pooled-19 (reshaped)",""
140,38,MUL_MAT,0,301,11,521,"attn_output-19","blk.19.attn_output.weight","attn_gated-19"
140,66,SCALE,0,0,1,895,"ffn_moe_inp-19","node_3279",""
140,102,ADD,0,1,1,1672,"ffn_moe_out-19","node_3315","ffn_moe_weighted-19 (view)"
140,106,MUL_MAT,0,35,1,1785,"ffn_shexp-19","blk.19.ffn_down_shexp.weight","ffn_swiglu-19"
140,109,MUL,0,3,0,1802,"ffn_shexp_gated-19","ffn_shexp-19","shared_expert_gate_sigmoid-19"
140,110,ADD,0,1,1,1805,"ffn_out-19","ffn_moe_out-19","ffn_shexp_gated-19"
140,184,RMS_NORM,0,0,10,3515,"norm-20","attn_output-20",""
141,5,MUL_MAT,0,314,12,632,"linear_attn_out-20","blk.20.ssm_out.weight","final_output-20"
141,34,SCALE,0,1,0,915,"ffn_moe_inp-20","node_3433",""
141,70,ADD,0,2,0,1777,"ffn_moe_out-20","node_3469","ffn_moe_weighted-20 (view)"
141,74,MUL_MAT,0,39,0,1895,"ffn_shexp-20","blk.20.ffn_down_shexp.weight","ffn_swiglu-20"
141,77,MUL,0,3,1,1905,"ffn_shexp_gated-20","ffn_shexp-20","shared_expert_gate_sigmoid-20"
141,78,ADD,0,2,0,1907,"ffn_out-20","ffn_moe_out-20","ffn_shexp_gated-20"
141,152,RMS_NORM,0,1,7,3517,"norm-21","attn_output-21",""
142,5,MUL_MAT,0,319,5,659,"linear_attn_out-21","blk.21.ssm_out.weight","final_output-21"
142,34,SCALE,0,0,1,950,"ffn_moe_inp-21","node_3587",""
142,70,ADD,0,1,20,1816,"ffn_moe_out-21","node_3623","ffn_moe_weighted-21 (view)"
142,74,MUL_MAT,0,46,43,1997,"ffn_shexp-21","blk.21.ffn_down_shexp.weight","ffn_swiglu-21"
142,77,MUL,0,3,1,2017,"ffn_shexp_gated-21","ffn_shexp-21","shared_expert_gate_sigmoid-21"
142,78,ADD,0,1,0,2018,"ffn_out-21","ffn_moe_out-21","ffn_shexp_gated-21"
142,152,RMS_NORM,0,0,3,3466,"norm-22","attn_output-22",""
143,5,MUL_MAT,0,234,117,691,"linear_attn_out-22","blk.22.ssm_out.weight","final_output-22"
143,34,SCALE,0,0,2,955,"ffn_moe_inp-22","node_3741",""
143,70,ADD,0,1,0,1840,"ffn_moe_out-22","node_3777","ffn_moe_weighted-22 (view)"
143,74,MUL_MAT,0,29,9,1962,"ffn_shexp-22","blk.22.ffn_down_shexp.weight","ffn_swiglu-22"
143,77,MUL,0,2,0,1970,"ffn_shexp_gated-22","ffn_shexp-22","shared_expert_gate_sigmoid-22"
143,78,ADD,0,1,0,1972,"ffn_out-22","ffn_moe_out-22","ffn_shexp_gated-22"
143,151,RMS_NORM,0,5,0,3099,"norm-23","indexer_k_pooled-23 (reshaped)",""
144,38,MUL_MAT,0,254,88,573,"attn_output-23","blk.23.attn_output.weight","attn_gated-23"
144,66,SCALE,0,0,1,839,"ffn_moe_inp-23","node_3928",""
144,102,ADD,0,1,1,1637,"ffn_moe_out-23","node_3964","ffn_moe_weighted-23 (view)"
144,106,MUL_MAT,0,24,9,1766,"ffn_shexp-23","blk.23.ffn_down_shexp.weight","ffn_swiglu-23"
144,109,MUL,0,2,1,1774,"ffn_shexp_gated-23","ffn_shexp-23","shared_expert_gate_sigmoid-23"
144,110,ADD,0,1,0,1775,"ffn_out-23","ffn_moe_out-23","ffn_shexp_gated-23"
144,184,RMS_NORM,0,0,28,3118,"norm-24","attn_output-24",""
145,5,MUL_MAT,0,279,69,720,"linear_attn_out-24","blk.24.ssm_out.weight","final_output-24"
145,34,SCALE,0,0,2,1004,"ffn_moe_inp-24","node_4082",""
145,70,ADD,0,2,0,1893,"ffn_moe_out-24","node_4118","ffn_moe_weighted-24 (view)"
145,74,MUL_MAT,0,31,5,2008,"ffn_shexp-24","blk.24.ffn_down_shexp.weight","ffn_swiglu-24"
145,77,MUL,0,1,1,2015,"ffn_shexp_gated-24","ffn_shexp-24","shared_expert_gate_sigmoid-24"
145,78,ADD,0,1,1,2017,"ffn_out-24","ffn_moe_out-24","ffn_shexp_gated-24"
145,152,RMS_NORM,0,0,2,3310,"norm-25","attn_output-25",""
146,5,MUL_MAT,0,279,72,677,"linear_attn_out-25","blk.25.ssm_out.weight","final_output-25"
146,34,SCALE,0,1,1,955,"ffn_moe_inp-25","node_4236",""
146,70,ADD,0,1,1,1891,"ffn_moe_out-25","node_4272","ffn_moe_weighted-25 (view)"
146,74,MUL_MAT,0,32,9,2019,"ffn_shexp-25","blk.25.ffn_down_shexp.weight","ffn_swiglu-25"
146,77,MUL,0,2,0,2026,"ffn_shexp_gated-25","ffn_shexp-25","shared_expert_gate_sigmoid-25"
146,78,ADD,0,1,1,2028,"ffn_out-25","ffn_moe_out-25","ffn_shexp_gated-25"
146,152,RMS_NORM,0,0,12,3478,"norm-26","attn_output-26",""
147,5,MUL_MAT,0,285,60,684,"linear_attn_out-26","blk.26.ssm_out.weight","final_output-26"
147,34,SCALE,0,0,1,1061,"ffn_moe_inp-26","node_4390",""
147,70,ADD,0,1,1,1977,"ffn_moe_out-26","node_4426","ffn_moe_weighted-26 (view)"
147,74,MUL_MAT,0,29,14,2115,"ffn_shexp-26","blk.26.ffn_down_shexp.weight","ffn_swiglu-26"
147,77,MUL,0,2,1,2124,"ffn_shexp_gated-26","ffn_shexp-26","shared_expert_gate_sigmoid-26"
147,78,ADD,0,1,1,2126,"ffn_out-26","ffn_moe_out-26","ffn_shexp_gated-26"
147,151,RMS_NORM,0,4,1,3173,"norm-27","indexer_k_pooled-27 (reshaped)",""
148,38,MUL_MAT,0,253,75,549,"attn_output-27","blk.27.attn_output.weight","attn_gated-27"
148,66,SCALE,0,0,1,818,"ffn_moe_inp-27","node_4577",""
148,102,ADD,0,1,0,2149,"ffn_moe_out-27","node_4613","ffn_moe_weighted-27 (view)"
148,106,MUL_MAT,0,29,7,2274,"ffn_shexp-27","blk.27.ffn_down_shexp.weight","ffn_swiglu-27"
148,109,MUL,0,2,1,2284,"ffn_shexp_gated-27","ffn_shexp-27","shared_expert_gate_sigmoid-27"
148,110,ADD,0,1,0,2285,"ffn_out-27","ffn_moe_out-27","ffn_shexp_gated-27"
148,184,RMS_NORM,0,0,5,3654,"norm-28","attn_output-28",""
149,5,MUL_MAT,0,259,66,723,"linear_attn_out-28","blk.28.ssm_out.weight","final_output-28"
149,34,SCALE,0,0,4,1088,"ffn_moe_inp-28","node_4731",""
149,70,ADD,0,1,1,1920,"ffn_moe_out-28","node_4767","ffn_moe_weighted-28 (view)"
149,74,MUL_MAT,0,30,10,2040,"ffn_shexp-28","blk.28.ffn_down_shexp.weight","ffn_swiglu-28"
149,77,MUL,0,2,0,2048,"ffn_shexp_gated-28","ffn_shexp-28","shared_expert_gate_sigmoid-28"
149,78,ADD,0,1,10,2059,"ffn_out-28","ffn_moe_out-28","ffn_shexp_gated-28"
149,152,RMS_NORM,0,0,9,3547,"norm-29","attn_output-29",""
150,5,MUL_MAT,0,267,77,697,"linear_attn_out-29","blk.29.ssm_out.weight","final_output-29"
150,34,SCALE,0,0,1,969,"ffn_moe_inp-29","node_4885",""
150,70,ADD,0,1,1,1783,"ffn_moe_out-29","node_4921","ffn_moe_weighted-29 (view)"
150,74,MUL_MAT,0,28,11,1897,"ffn_shexp-29","blk.29.ffn_down_shexp.weight","ffn_swiglu-29"
150,77,MUL,0,2,0,1906,"ffn_shexp_gated-29","ffn_shexp-29","shared_expert_gate_sigmoid-29"
150,78,ADD,0,1,1,1908,"ffn_out-29","ffn_moe_out-29","ffn_shexp_gated-29"
150,152,RMS_NORM,0,0,2,3298,"norm-30","attn_output-30",""
151,5,MUL_MAT,0,264,76,671,"linear_attn_out-30","blk.30.ssm_out.weight","final_output-30"
151,34,SCALE,0,1,0,940,"ffn_moe_inp-30","node_5039",""
151,70,ADD,0,1,0,1996,"ffn_moe_out-30","node_5075","ffn_moe_weighted-30 (view)"
151,74,MUL_MAT,0,33,5,2116,"ffn_shexp-30","blk.30.ffn_down_shexp.weight","ffn_swiglu-30"
151,77,MUL,0,2,0,2124,"ffn_shexp_gated-30","ffn_shexp-30","shared_expert_gate_sigmoid-30"
151,78,ADD,0,2,0,2126,"ffn_out-30","ffn_moe_out-30","ffn_shexp_gated-30"
151,151,RMS_NORM,0,5,0,3291,"norm-31","indexer_k_pooled-31 (reshaped)",""
152,38,MUL_MAT,0,300,28,581,"attn_output-31","blk.31.attn_output.weight","attn_gated-31"
152,66,SCALE,0,0,1,917,"ffn_moe_inp-31","node_5226",""
152,102,ADD,0,1,1,1723,"ffn_moe_out-31","node_5262","ffn_moe_weighted-31 (view)"
152,106,MUL_MAT,0,30,18,1849,"ffn_shexp-31","blk.31.ffn_down_shexp.weight","ffn_swiglu-31"
152,109,MUL,0,3,0,1858,"ffn_shexp_gated-31","ffn_shexp-31","shared_expert_gate_sigmoid-31"
152,110,ADD,0,1,1,1860,"ffn_out-31","ffn_moe_out-31","ffn_shexp_gated-31"
152,184,RMS_NORM,0,1,1,3239,"norm-32","attn_output-32",""
153,5,MUL_MAT,0,284,74,868,"linear_attn_out-32","blk.32.ssm_out.weight","final_output-32"
153,34,SCALE,0,0,1,1102,"ffn_moe_inp-32","node_5380",""
153,70,ADD,0,2,0,1882,"ffn_moe_out-32","node_5416","ffn_moe_weighted-32 (view)"
153,74,MUL_MAT,0,32,7,2000,"ffn_shexp-32","blk.32.ffn_down_shexp.weight","ffn_swiglu-32"
153,77,MUL,0,2,0,2009,"ffn_shexp_gated-32","ffn_shexp-32","shared_expert_gate_sigmoid-32"
153,78,ADD,0,2,0,2011,"ffn_out-32","ffn_moe_out-32","ffn_shexp_gated-32"
153,152,RMS_NORM,0,1,9,3422,"norm-33","attn_output-33",""
154,5,MUL_MAT,0,225,176,767,"linear_attn_out-33","blk.33.ssm_out.weight","final_output-33"
154,34,SCALE,0,1,1,1186,"ffn_moe_inp-33","node_5534",""
154,70,ADD,0,1,1,2052,"ffn_moe_out-33","node_5570","ffn_moe_weighted-33 (view)"
154,74,MUL_MAT,0,34,6,2175,"ffn_shexp-33","blk.33.ffn_down_shexp.weight","ffn_swiglu-33"
154,77,MUL,0,3,1,2185,"ffn_shexp_gated-33","ffn_shexp-33","shared_expert_gate_sigmoid-33"
154,78,ADD,0,1,1,2187,"ffn_out-33","ffn_moe_out-33","ffn_shexp_gated-33"
154,152,RMS_NORM,0,0,1,3819,"norm-34","attn_output-34",""
155,5,MUL_MAT,0,305,21,629,"linear_attn_out-34","blk.34.ssm_out.weight","final_output-34"
155,34,SCALE,0,0,1,913,"ffn_moe_inp-34","node_5688",""
