graph_id,node_index,op,fused_nodes,worker_us,barrier_us,graph_elapsed_us,name,src0,src1
266,3,MUL_MAT_ID,0,125,101,621,"ffn_moe_down-14","blk.14.ffn_down_exps.weight","ffn_moe_swiglu-14"
267,3,MUL_MAT_ID,0,107,122,631,"ffn_moe_down-15","blk.15.ffn_down_exps.weight","ffn_moe_swiglu-15"
268,3,MUL_MAT_ID,0,165,61,602,"ffn_moe_down-16","blk.16.ffn_down_exps.weight","ffn_moe_swiglu-16"
269,3,MUL_MAT_ID,0,197,21,577,"ffn_moe_down-17","blk.17.ffn_down_exps.weight","ffn_moe_swiglu-17"
270,3,MUL_MAT_ID,0,207,25,642,"ffn_moe_down-18","blk.18.ffn_down_exps.weight","ffn_moe_swiglu-18"
271,3,MUL_MAT_ID,0,109,123,652,"ffn_moe_down-19","blk.19.ffn_down_exps.weight","ffn_moe_swiglu-19"
272,3,MUL_MAT_ID,0,163,201,1085,"ffn_moe_down-20","blk.20.ffn_down_exps.weight","ffn_moe_swiglu-20"
273,3,MUL_MAT_ID,0,100,119,594,"ffn_moe_down-21","blk.21.ffn_down_exps.weight","ffn_moe_swiglu-21"
274,3,MUL_MAT_ID,0,96,122,595,"ffn_moe_down-22","blk.22.ffn_down_exps.weight","ffn_moe_swiglu-22"
275,3,MUL_MAT_ID,0,127,137,689,"ffn_moe_down-23","blk.23.ffn_down_exps.weight","ffn_moe_swiglu-23"
276,3,MUL_MAT_ID,0,122,105,632,"ffn_moe_down-24","blk.24.ffn_down_exps.weight","ffn_moe_swiglu-24"
277,3,MUL_MAT_ID,0,195,159,1126,"ffn_moe_down-25","blk.25.ffn_down_exps.weight","ffn_moe_swiglu-25"
278,3,MUL_MAT_ID,0,105,110,598,"ffn_moe_down-26","blk.26.ffn_down_exps.weight","ffn_moe_swiglu-26"
279,3,MUL_MAT_ID,0,104,112,630,"ffn_moe_down-27","blk.27.ffn_down_exps.weight","ffn_moe_swiglu-27"
280,3,MUL_MAT_ID,0,125,104,651,"ffn_moe_down-28","blk.28.ffn_down_exps.weight","ffn_moe_swiglu-28"
281,3,MUL_MAT_ID,0,199,101,988,"ffn_moe_down-29","blk.29.ffn_down_exps.weight","ffn_moe_swiglu-29"
282,3,MUL_MAT_ID,0,351,238,1341,"ffn_moe_down-30","blk.30.ffn_down_exps.weight","ffn_moe_swiglu-30"
283,3,MUL_MAT_ID,0,129,172,682,"ffn_moe_down-31","blk.31.ffn_down_exps.weight","ffn_moe_swiglu-31"
284,3,MUL_MAT_ID,0,120,110,639,"ffn_moe_down-32","blk.32.ffn_down_exps.weight","ffn_moe_swiglu-32"
285,3,MUL_MAT_ID,0,101,126,625,"ffn_moe_down-33","blk.33.ffn_down_exps.weight","ffn_moe_swiglu-33"
286,3,MUL_MAT_ID,0,125,89,575,"ffn_moe_down-34","blk.34.ffn_down_exps.weight","ffn_moe_swiglu-34"
287,3,MUL_MAT_ID,0,136,84,575,"ffn_moe_down-35","blk.35.ffn_down_exps.weight","ffn_moe_swiglu-35"
288,3,MUL_MAT_ID,0,127,113,600,"ffn_moe_down-36","blk.36.ffn_down_exps.weight","ffn_moe_swiglu-36"
289,3,MUL_MAT_ID,0,181,49,615,"ffn_moe_down-37","blk.37.ffn_down_exps.weight","ffn_moe_swiglu-37"
290,3,MUL_MAT_ID,0,192,37,645,"ffn_moe_down-38","blk.38.ffn_down_exps.weight","ffn_moe_swiglu-38"
291,3,MUL_MAT_ID,0,226,101,1027,"ffn_moe_down-39","blk.39.ffn_down_exps.weight","ffn_moe_swiglu-39"
292,3,MUL_MAT_ID,0,211,5,591,"ffn_moe_down-40","blk.40.ffn_down_exps.weight","ffn_moe_swiglu-40"
293,3,MUL_MAT_ID,0,206,7,588,"ffn_moe_down-41","blk.41.ffn_down_exps.weight","ffn_moe_swiglu-41"
294,3,MUL_MAT_ID,0,215,9,721,"ffn_moe_down-42","blk.42.ffn_down_exps.weight","ffn_moe_swiglu-42"
295,3,MUL_MAT_ID,0,175,47,627,"ffn_moe_down-43","blk.43.ffn_down_exps.weight","ffn_moe_swiglu-43"
296,3,MUL_MAT_ID,0,217,13,652,"ffn_moe_down-44","blk.44.ffn_down_exps.weight","ffn_moe_swiglu-44"
297,3,MUL_MAT_ID,0,178,41,585,"ffn_moe_down-45","blk.45.ffn_down_exps.weight","ffn_moe_swiglu-45"
298,3,MUL_MAT_ID,0,309,10,696,"ffn_moe_down-46","blk.46.ffn_down_exps.weight","ffn_moe_swiglu-46"
299,3,MUL_MAT_ID,0,332,5,761,"ffn_moe_down-47","blk.47.ffn_down_exps.weight","ffn_moe_swiglu-47"
300,0,GET_ROWS,0,4,0,4,"model.input_embed","token_embd.weight","inp_tokens"
301,3,MUL_MAT_ID,0,216,42,626,"ffn_moe_down-0","blk.0.ffn_down_exps.weight","ffn_moe_swiglu-0"
303,3,MUL_MAT_ID,0,201,5,598,"ffn_moe_down-1","blk.1.ffn_down_exps.weight","ffn_moe_swiglu-1"
304,3,MUL_MAT_ID,0,317,8,734,"ffn_moe_down-2","blk.2.ffn_down_exps.weight","ffn_moe_swiglu-2"
305,3,MUL_MAT_ID,0,200,3,581,"ffn_moe_down-3","blk.3.ffn_down_exps.weight","ffn_moe_swiglu-3"
306,3,MUL_MAT_ID,0,345,7,761,"ffn_moe_down-4","blk.4.ffn_down_exps.weight","ffn_moe_swiglu-4"
307,3,MUL_MAT_ID,0,216,124,734,"ffn_moe_down-5","blk.5.ffn_down_exps.weight","ffn_moe_swiglu-5"
308,3,MUL_MAT_ID,0,203,15,600,"ffn_moe_down-6","blk.6.ffn_down_exps.weight","ffn_moe_swiglu-6"
309,3,MUL_MAT_ID,0,199,13,571,"ffn_moe_down-7","blk.7.ffn_down_exps.weight","ffn_moe_swiglu-7"
310,3,MUL_MAT_ID,0,191,22,582,"ffn_moe_down-8","blk.8.ffn_down_exps.weight","ffn_moe_swiglu-8"
311,3,MUL_MAT_ID,0,222,2,623,"ffn_moe_down-9","blk.9.ffn_down_exps.weight","ffn_moe_swiglu-9"
312,3,MUL_MAT_ID,0,403,24,1231,"ffn_moe_down-10","blk.10.ffn_down_exps.weight","ffn_moe_swiglu-10"
313,3,MUL_MAT_ID,0,104,116,614,"ffn_moe_down-11","blk.11.ffn_down_exps.weight","ffn_moe_swiglu-11"
314,3,MUL_MAT_ID,0,100,115,588,"ffn_moe_down-12","blk.12.ffn_down_exps.weight","ffn_moe_swiglu-12"
315,3,MUL_MAT_ID,0,212,267,1252,"ffn_moe_down-13","blk.13.ffn_down_exps.weight","ffn_moe_swiglu-13"
316,3,MUL_MAT_ID,0,102,129,641,"ffn_moe_down-14","blk.14.ffn_down_exps.weight","ffn_moe_swiglu-14"
317,3,MUL_MAT_ID,0,101,96,588,"ffn_moe_down-15","blk.15.ffn_down_exps.weight","ffn_moe_swiglu-15"
318,3,MUL_MAT_ID,0,138,214,987,"ffn_moe_down-16","blk.16.ffn_down_exps.weight","ffn_moe_swiglu-16"
319,3,MUL_MAT_ID,0,104,107,578,"ffn_moe_down-17","blk.17.ffn_down_exps.weight","ffn_moe_swiglu-17"
320,3,MUL_MAT_ID,0,120,241,743,"ffn_moe_down-18","blk.18.ffn_down_exps.weight","ffn_moe_swiglu-18"
321,3,MUL_MAT_ID,0,127,102,656,"ffn_moe_down-19","blk.19.ffn_down_exps.weight","ffn_moe_swiglu-19"
322,3,MUL_MAT_ID,0,119,98,602,"ffn_moe_down-20","blk.20.ffn_down_exps.weight","ffn_moe_swiglu-20"
323,3,MUL_MAT_ID,0,125,89,584,"ffn_moe_down-21","blk.21.ffn_down_exps.weight","ffn_moe_swiglu-21"
324,3,MUL_MAT_ID,0,124,89,593,"ffn_moe_down-22","blk.22.ffn_down_exps.weight","ffn_moe_swiglu-22"
325,3,MUL_MAT_ID,0,263,135,1110,"ffn_moe_down-23","blk.23.ffn_down_exps.weight","ffn_moe_swiglu-23"
326,3,MUL_MAT_ID,0,97,142,641,"ffn_moe_down-24","blk.24.ffn_down_exps.weight","ffn_moe_swiglu-24"
327,3,MUL_MAT_ID,0,120,95,590,"ffn_moe_down-25","blk.25.ffn_down_exps.weight","ffn_moe_swiglu-25"
328,3,MUL_MAT_ID,0,117,95,582,"ffn_moe_down-26","blk.26.ffn_down_exps.weight","ffn_moe_swiglu-26"
329,3,MUL_MAT_ID,0,203,162,990,"ffn_moe_down-27","blk.27.ffn_down_exps.weight","ffn_moe_swiglu-27"
330,3,MUL_MAT_ID,0,124,102,614,"ffn_moe_down-28","blk.28.ffn_down_exps.weight","ffn_moe_swiglu-28"
331,3,MUL_MAT_ID,0,127,96,640,"ffn_moe_down-29","blk.29.ffn_down_exps.weight","ffn_moe_swiglu-29"
332,3,MUL_MAT_ID,0,301,21,762,"ffn_moe_down-30","blk.30.ffn_down_exps.weight","ffn_moe_swiglu-30"
333,3,MUL_MAT_ID,0,163,59,588,"ffn_moe_down-31","blk.31.ffn_down_exps.weight","ffn_moe_swiglu-31"
334,3,MUL_MAT_ID,0,161,56,586,"ffn_moe_down-32","blk.32.ffn_down_exps.weight","ffn_moe_swiglu-32"
335,3,MUL_MAT_ID,0,217,11,725,"ffn_moe_down-33","blk.33.ffn_down_exps.weight","ffn_moe_swiglu-33"
336,3,MUL_MAT_ID,0,217,7,638,"ffn_moe_down-34","blk.34.ffn_down_exps.weight","ffn_moe_swiglu-34"
337,3,MUL_MAT_ID,0,232,1,694,"ffn_moe_down-35","blk.35.ffn_down_exps.weight","ffn_moe_swiglu-35"
338,3,MUL_MAT_ID,0,168,46,587,"ffn_moe_down-36","blk.36.ffn_down_exps.weight","ffn_moe_swiglu-36"
339,3,MUL_MAT_ID,0,208,11,613,"ffn_moe_down-37","blk.37.ffn_down_exps.weight","ffn_moe_swiglu-37"
340,3,MUL_MAT_ID,0,154,94,806,"ffn_moe_down-38","blk.38.ffn_down_exps.weight","ffn_moe_swiglu-38"
341,3,MUL_MAT_ID,0,219,4,647,"ffn_moe_down-39","blk.39.ffn_down_exps.weight","ffn_moe_swiglu-39"
342,3,MUL_MAT_ID,0,210,6,609,"ffn_moe_down-40","blk.40.ffn_down_exps.weight","ffn_moe_swiglu-40"
343,3,MUL_MAT_ID,0,199,15,597,"ffn_moe_down-41","blk.41.ffn_down_exps.weight","ffn_moe_swiglu-41"
344,3,MUL_MAT_ID,0,192,4,575,"ffn_moe_down-42","blk.42.ffn_down_exps.weight","ffn_moe_swiglu-42"
345,3,MUL_MAT_ID,0,198,7,579,"ffn_moe_down-43","blk.43.ffn_down_exps.weight","ffn_moe_swiglu-43"
346,3,MUL_MAT_ID,0,210,11,657,"ffn_moe_down-44","blk.44.ffn_down_exps.weight","ffn_moe_swiglu-44"
347,3,MUL_MAT_ID,0,197,36,683,"ffn_moe_down-45","blk.45.ffn_down_exps.weight","ffn_moe_swiglu-45"
348,3,MUL_MAT_ID,0,285,35,752,"ffn_moe_down-46","blk.46.ffn_down_exps.weight","ffn_moe_swiglu-46"
349,3,MUL_MAT_ID,0,327,1,699,"ffn_moe_down-47","blk.47.ffn_down_exps.weight","ffn_moe_swiglu-47"
350,0,GET_ROWS,0,3,0,4,"model.input_embed","token_embd.weight","inp_tokens"
351,3,MUL_MAT_ID,0,186,35,594,"ffn_moe_down-0","blk.0.ffn_down_exps.weight","ffn_moe_swiglu-0"
353,3,MUL_MAT_ID,0,186,161,1074,"ffn_moe_down-1","blk.1.ffn_down_exps.weight","ffn_moe_swiglu-1"
354,3,MUL_MAT_ID,0,292,58,828,"ffn_moe_down-2","blk.2.ffn_down_exps.weight","ffn_moe_swiglu-2"
355,3,MUL_MAT_ID,0,119,94,578,"ffn_moe_down-3","blk.3.ffn_down_exps.weight","ffn_moe_swiglu-3"
356,3,MUL_MAT_ID,0,296,37,698,"ffn_moe_down-4","blk.4.ffn_down_exps.weight","ffn_moe_swiglu-4"
357,3,MUL_MAT_ID,0,172,149,1037,"ffn_moe_down-5","blk.5.ffn_down_exps.weight","ffn_moe_swiglu-5"
358,3,MUL_MAT_ID,0,204,177,1068,"ffn_moe_down-6","blk.6.ffn_down_exps.weight","ffn_moe_swiglu-6"
359,3,MUL_MAT_ID,0,217,199,1191,"ffn_moe_down-7","blk.7.ffn_down_exps.weight","ffn_moe_swiglu-7"
360,3,MUL_MAT_ID,0,125,91,582,"ffn_moe_down-8","blk.8.ffn_down_exps.weight","ffn_moe_swiglu-8"
361,3,MUL_MAT_ID,0,412,18,1170,"ffn_moe_down-9","blk.9.ffn_down_exps.weight","ffn_moe_swiglu-9"
362,3,MUL_MAT_ID,0,339,25,985,"ffn_moe_down-10","blk.10.ffn_down_exps.weight","ffn_moe_swiglu-10"
363,3,MUL_MAT_ID,0,285,15,1032,"ffn_moe_down-11","blk.11.ffn_down_exps.weight","ffn_moe_swiglu-11"
364,3,MUL_MAT_ID,0,209,12,656,"ffn_moe_down-12","blk.12.ffn_down_exps.weight","ffn_moe_swiglu-12"
365,3,MUL_MAT_ID,0,205,12,600,"ffn_moe_down-13","blk.13.ffn_down_exps.weight","ffn_moe_swiglu-13"
366,3,MUL_MAT_ID,0,414,4,1176,"ffn_moe_down-14","blk.14.ffn_down_exps.weight","ffn_moe_swiglu-14"
367,3,MUL_MAT_ID,0,212,21,647,"ffn_moe_down-15","blk.15.ffn_down_exps.weight","ffn_moe_swiglu-15"
368,3,MUL_MAT_ID,0,258,74,1070,"ffn_moe_down-16","blk.16.ffn_down_exps.weight","ffn_moe_swiglu-16"
369,3,MUL_MAT_ID,0,194,24,585,"ffn_moe_down-17","blk.17.ffn_down_exps.weight","ffn_moe_swiglu-17"
370,3,MUL_MAT_ID,0,192,26,585,"ffn_moe_down-18","blk.18.ffn_down_exps.weight","ffn_moe_swiglu-18"
371,3,MUL_MAT_ID,0,224,1,732,"ffn_moe_down-19","blk.19.ffn_down_exps.weight","ffn_moe_swiglu-19"
372,3,MUL_MAT_ID,0,187,29,622,"ffn_moe_down-20","blk.20.ffn_down_exps.weight","ffn_moe_swiglu-20"
373,3,MUL_MAT_ID,0,196,3,566,"ffn_moe_down-21","blk.21.ffn_down_exps.weight","ffn_moe_swiglu-21"
374,3,MUL_MAT_ID,0,171,34,585,"ffn_moe_down-22","blk.22.ffn_down_exps.weight","ffn_moe_swiglu-22"
375,3,MUL_MAT_ID,0,165,33,559,"ffn_moe_down-23","blk.23.ffn_down_exps.weight","ffn_moe_swiglu-23"
376,3,MUL_MAT_ID,0,304,33,1006,"ffn_moe_down-24","blk.24.ffn_down_exps.weight","ffn_moe_swiglu-24"
377,3,MUL_MAT_ID,0,216,13,636,"ffn_moe_down-25","blk.25.ffn_down_exps.weight","ffn_moe_swiglu-25"
378,3,MUL_MAT_ID,0,217,8,623,"ffn_moe_down-26","blk.26.ffn_down_exps.weight","ffn_moe_swiglu-26"
379,3,MUL_MAT_ID,0,306,30,1077,"ffn_moe_down-27","blk.27.ffn_down_exps.weight","ffn_moe_swiglu-27"
380,3,MUL_MAT_ID,0,195,22,589,"ffn_moe_down-28","blk.28.ffn_down_exps.weight","ffn_moe_swiglu-28"
381,3,MUL_MAT_ID,0,216,15,661,"ffn_moe_down-29","blk.29.ffn_down_exps.weight","ffn_moe_swiglu-29"
382,3,MUL_MAT_ID,0,324,12,736,"ffn_moe_down-30","blk.30.ffn_down_exps.weight","ffn_moe_swiglu-30"
383,3,MUL_MAT_ID,0,196,23,588,"ffn_moe_down-31","blk.31.ffn_down_exps.weight","ffn_moe_swiglu-31"
384,3,MUL_MAT_ID,0,210,20,604,"ffn_moe_down-32","blk.32.ffn_down_exps.weight","ffn_moe_swiglu-32"
385,3,MUL_MAT_ID,0,200,23,605,"ffn_moe_down-33","blk.33.ffn_down_exps.weight","ffn_moe_swiglu-33"
386,3,MUL_MAT_ID,0,232,1,621,"ffn_moe_down-34","blk.34.ffn_down_exps.weight","ffn_moe_swiglu-34"
387,3,MUL_MAT_ID,0,368,22,1127,"ffn_moe_down-35","blk.35.ffn_down_exps.weight","ffn_moe_swiglu-35"
388,3,MUL_MAT_ID,0,190,28,599,"ffn_moe_down-36","blk.36.ffn_down_exps.weight","ffn_moe_swiglu-36"
389,3,MUL_MAT_ID,0,217,14,613,"ffn_moe_down-37","blk.37.ffn_down_exps.weight","ffn_moe_swiglu-37"
390,3,MUL_MAT_ID,0,200,23,608,"ffn_moe_down-38","blk.38.ffn_down_exps.weight","ffn_moe_swiglu-38"
391,3,MUL_MAT_ID,0,143,113,655,"ffn_moe_down-39","blk.39.ffn_down_exps.weight","ffn_moe_swiglu-39"
392,3,MUL_MAT_ID,0,132,109,668,"ffn_moe_down-40","blk.40.ffn_down_exps.weight","ffn_moe_swiglu-40"
393,3,MUL_MAT_ID,0,135,89,624,"ffn_moe_down-41","blk.41.ffn_down_exps.weight","ffn_moe_swiglu-41"
394,3,MUL_MAT_ID,0,128,88,604,"ffn_moe_down-42","blk.42.ffn_down_exps.weight","ffn_moe_swiglu-42"
395,3,MUL_MAT_ID,0,133,82,605,"ffn_moe_down-43","blk.43.ffn_down_exps.weight","ffn_moe_swiglu-43"
396,3,MUL_MAT_ID,0,119,96,594,"ffn_moe_down-44","blk.44.ffn_down_exps.weight","ffn_moe_swiglu-44"
397,3,MUL_MAT_ID,0,138,88,648,"ffn_moe_down-45","blk.45.ffn_down_exps.weight","ffn_moe_swiglu-45"
398,3,MUL_MAT_ID,0,288,41,836,"ffn_moe_down-46","blk.46.ffn_down_exps.weight","ffn_moe_swiglu-46"
399,3,MUL_MAT_ID,0,287,42,699,"ffn_moe_down-47","blk.47.ffn_down_exps.weight","ffn_moe_swiglu-47"
400,0,GET_ROWS,0,4,0,4,"model.input_embed","token_embd.weight","inp_tokens"
401,3,MUL_MAT_ID,0,295,63,1081,"ffn_moe_down-0","blk.0.ffn_down_exps.weight","ffn_moe_swiglu-0"
403,3,MUL_MAT_ID,0,204,1,598,"ffn_moe_down-1","blk.1.ffn_down_exps.weight","ffn_moe_swiglu-1"
404,3,MUL_MAT_ID,0,637,131,1733,"ffn_moe_down-2","blk.2.ffn_down_exps.weight","ffn_moe_swiglu-2"
405,3,MUL_MAT_ID,0,196,227,1225,"ffn_moe_down-3","blk.3.ffn_down_exps.weight","ffn_moe_swiglu-3"
406,3,MUL_MAT_ID,0,272,51,681,"ffn_moe_down-4","blk.4.ffn_down_exps.weight","ffn_moe_swiglu-4"
407,3,MUL_MAT_ID,0,295,150,1127,"ffn_moe_down-5","blk.5.ffn_down_exps.weight","ffn_moe_swiglu-5"
408,3,MUL_MAT_ID,0,138,91,640,"ffn_moe_down-6","blk.6.ffn_down_exps.weight","ffn_moe_swiglu-6"
409,3,MUL_MAT_ID,0,250,116,992,"ffn_moe_down-7","blk.7.ffn_down_exps.weight","ffn_moe_swiglu-7"
410,3,MUL_MAT_ID,0,180,178,1006,"ffn_moe_down-8","blk.8.ffn_down_exps.weight","ffn_moe_swiglu-8"
411,3,MUL_MAT_ID,0,124,97,580,"ffn_moe_down-9","blk.9.ffn_down_exps.weight","ffn_moe_swiglu-9"
412,3,MUL_MAT_ID,0,277,47,973,"ffn_moe_down-10","blk.10.ffn_down_exps.weight","ffn_moe_swiglu-10"
413,3,MUL_MAT_ID,0,211,133,998,"ffn_moe_down-11","blk.11.ffn_down_exps.weight","ffn_moe_swiglu-11"
414,3,MUL_MAT_ID,0,219,4,663,"ffn_moe_down-12","blk.12.ffn_down_exps.weight","ffn_moe_swiglu-12"
415,3,MUL_MAT_ID,0,400,3,1114,"ffn_moe_down-13","blk.13.ffn_down_exps.weight","ffn_moe_swiglu-13"
416,3,MUL_MAT_ID,0,230,2,634,"ffn_moe_down-14","blk.14.ffn_down_exps.weight","ffn_moe_swiglu-14"
417,3,MUL_MAT_ID,0,219,4,611,"ffn_moe_down-15","blk.15.ffn_down_exps.weight","ffn_moe_swiglu-15"
418,3,MUL_MAT_ID,0,212,0,592,"ffn_moe_down-16","blk.16.ffn_down_exps.weight","ffn_moe_swiglu-16"
419,3,MUL_MAT_ID,0,216,0,739,"ffn_moe_down-17","blk.17.ffn_down_exps.weight","ffn_moe_swiglu-17"
420,3,MUL_MAT_ID,0,259,39,926,"ffn_moe_down-18","blk.18.ffn_down_exps.weight","ffn_moe_swiglu-18"
421,3,MUL_MAT_ID,0,222,1,628,"ffn_moe_down-19","blk.19.ffn_down_exps.weight","ffn_moe_swiglu-19"
422,3,MUL_MAT_ID,0,231,0,618,"ffn_moe_down-20","blk.20.ffn_down_exps.weight","ffn_moe_swiglu-20"
423,3,MUL_MAT_ID,0,371,20,1088,"ffn_moe_down-21","blk.21.ffn_down_exps.weight","ffn_moe_swiglu-21"
424,3,MUL_MAT_ID,0,486,31,1403,"ffn_moe_down-22","blk.22.ffn_down_exps.weight","ffn_moe_swiglu-22"
425,3,MUL_MAT_ID,0,222,6,613,"ffn_moe_down-23","blk.23.ffn_down_exps.weight","ffn_moe_swiglu-23"
426,3,MUL_MAT_ID,0,334,7,1004,"ffn_moe_down-24","blk.24.ffn_down_exps.weight","ffn_moe_swiglu-24"
427,3,MUL_MAT_ID,0,216,2,616,"ffn_moe_down-25","blk.25.ffn_down_exps.weight","ffn_moe_swiglu-25"
428,3,MUL_MAT_ID,0,216,0,601,"ffn_moe_down-26","blk.26.ffn_down_exps.weight","ffn_moe_swiglu-26"
429,3,MUL_MAT_ID,0,190,5,574,"ffn_moe_down-27","blk.27.ffn_down_exps.weight","ffn_moe_swiglu-27"
430,3,MUL_MAT_ID,0,187,272,1360,"ffn_moe_down-28","blk.28.ffn_down_exps.weight","ffn_moe_swiglu-28"
431,3,MUL_MAT_ID,0,215,215,1373,"ffn_moe_down-29","blk.29.ffn_down_exps.weight","ffn_moe_swiglu-29"
432,3,MUL_MAT_ID,0,303,20,702,"ffn_moe_down-30","blk.30.ffn_down_exps.weight","ffn_moe_swiglu-30"
433,3,MUL_MAT_ID,0,165,55,606,"ffn_moe_down-31","blk.31.ffn_down_exps.weight","ffn_moe_swiglu-31"
434,3,MUL_MAT_ID,0,263,90,990,"ffn_moe_down-32","blk.32.ffn_down_exps.weight","ffn_moe_swiglu-32"
435,3,MUL_MAT_ID,0,206,22,602,"ffn_moe_down-33","blk.33.ffn_down_exps.weight","ffn_moe_swiglu-33"
436,3,MUL_MAT_ID,0,161,49,581,"ffn_moe_down-34","blk.34.ffn_down_exps.weight","ffn_moe_swiglu-34"
437,3,MUL_MAT_ID,0,195,19,577,"ffn_moe_down-35","blk.35.ffn_down_exps.weight","ffn_moe_swiglu-35"
438,3,MUL_MAT_ID,0,192,21,576,"ffn_moe_down-36","blk.36.ffn_down_exps.weight","ffn_moe_swiglu-36"
439,3,MUL_MAT_ID,0,456,5,1313,"ffn_moe_down-37","blk.37.ffn_down_exps.weight","ffn_moe_swiglu-37"
440,3,MUL_MAT_ID,0,284,86,1154,"ffn_moe_down-38","blk.38.ffn_down_exps.weight","ffn_moe_swiglu-38"
441,3,MUL_MAT_ID,0,98,100,557,"ffn_moe_down-39","blk.39.ffn_down_exps.weight","ffn_moe_swiglu-39"
442,3,MUL_MAT_ID,0,137,251,997,"ffn_moe_down-40","blk.40.ffn_down_exps.weight","ffn_moe_swiglu-40"
443,3,MUL_MAT_ID,0,263,52,969,"ffn_moe_down-41","blk.41.ffn_down_exps.weight","ffn_moe_swiglu-41"
444,3,MUL_MAT_ID,0,132,89,602,"ffn_moe_down-42","blk.42.ffn_down_exps.weight","ffn_moe_swiglu-42"
445,3,MUL_MAT_ID,0,277,111,1115,"ffn_moe_down-43","blk.43.ffn_down_exps.weight","ffn_moe_swiglu-43"
446,3,MUL_MAT_ID,0,134,74,571,"ffn_moe_down-44","blk.44.ffn_down_exps.weight","ffn_moe_swiglu-44"
447,3,MUL_MAT_ID,0,115,263,1106,"ffn_moe_down-45","blk.45.ffn_down_exps.weight","ffn_moe_swiglu-45"
448,3,MUL_MAT_ID,0,279,50,804,"ffn_moe_down-46","blk.46.ffn_down_exps.weight","ffn_moe_swiglu-46"
449,3,MUL_MAT_ID,0,286,42,687,"ffn_moe_down-47","blk.47.ffn_down_exps.weight","ffn_moe_swiglu-47"
450,0,GET_ROWS,0,14,0,14,"model.input_embed","token_embd.weight","inp_tokens"
451,3,MUL_MAT_ID,0,137,102,664,"ffn_moe_down-0","blk.0.ffn_down_exps.weight","ffn_moe_swiglu-0"
453,3,MUL_MAT_ID,0,199,20,600,"ffn_moe_down-1","blk.1.ffn_down_exps.weight","ffn_moe_swiglu-1"
454,3,MUL_MAT_ID,0,351,16,866,"ffn_moe_down-2","blk.2.ffn_down_exps.weight","ffn_moe_swiglu-2"
455,3,MUL_MAT_ID,0,219,2,618,"ffn_moe_down-3","blk.3.ffn_down_exps.weight","ffn_moe_swiglu-3"
456,3,MUL_MAT_ID,0,327,5,704,"ffn_moe_down-4","blk.4.ffn_down_exps.weight","ffn_moe_swiglu-4"
457,3,MUL_MAT_ID,0,224,0,611,"ffn_moe_down-5","blk.5.ffn_down_exps.weight","ffn_moe_swiglu-5"
458,3,MUL_MAT_ID,0,214,1,587,"ffn_moe_down-6","blk.6.ffn_down_exps.weight","ffn_moe_swiglu-6"
459,3,MUL_MAT_ID,0,232,0,658,"ffn_moe_down-7","blk.7.ffn_down_exps.weight","ffn_moe_swiglu-7"
460,3,MUL_MAT_ID,0,224,1,703,"ffn_moe_down-8","blk.8.ffn_down_exps.weight","ffn_moe_swiglu-8"
461,3,MUL_MAT_ID,0,106,99,568,"ffn_moe_down-9","blk.9.ffn_down_exps.weight","ffn_moe_swiglu-9"
462,3,MUL_MAT_ID,0,212,13,664,"ffn_moe_down-10","blk.10.ffn_down_exps.weight","ffn_moe_swiglu-10"
463,3,MUL_MAT_ID,0,197,21,606,"ffn_moe_down-11","blk.11.ffn_down_exps.weight","ffn_moe_swiglu-11"
464,3,MUL_MAT_ID,0,223,11,638,"ffn_moe_down-12","blk.12.ffn_down_exps.weight","ffn_moe_swiglu-12"
465,3,MUL_MAT_ID,0,203,20,665,"ffn_moe_down-13","blk.13.ffn_down_exps.weight","ffn_moe_swiglu-13"
466,3,MUL_MAT_ID,0,218,6,807,"ffn_moe_down-14","blk.14.ffn_down_exps.weight","ffn_moe_swiglu-14"
467,3,MUL_MAT_ID,0,220,1,604,"ffn_moe_down-15","blk.15.ffn_down_exps.weight","ffn_moe_swiglu-15"
468,3,MUL_MAT_ID,0,267,46,1025,"ffn_moe_down-16","blk.16.ffn_down_exps.weight","ffn_moe_swiglu-16"
469,3,MUL_MAT_ID,0,233,3,647,"ffn_moe_down-17","blk.17.ffn_down_exps.weight","ffn_moe_swiglu-17"
470,3,MUL_MAT_ID,0,215,5,699,"ffn_moe_down-18","blk.18.ffn_down_exps.weight","ffn_moe_swiglu-18"
471,3,MUL_MAT_ID,0,208,17,613,"ffn_moe_down-19","blk.19.ffn_down_exps.weight","ffn_moe_swiglu-19"
472,3,MUL_MAT_ID,0,216,9,618,"ffn_moe_down-20","blk.20.ffn_down_exps.weight","ffn_moe_swiglu-20"
473,3,MUL_MAT_ID,0,200,6,575,"ffn_moe_down-21","blk.21.ffn_down_exps.weight","ffn_moe_swiglu-21"
474,3,MUL_MAT_ID,0,241,1,649,"ffn_moe_down-22","blk.22.ffn_down_exps.weight","ffn_moe_swiglu-22"
475,3,MUL_MAT_ID,0,213,17,636,"ffn_moe_down-23","blk.23.ffn_down_exps.weight","ffn_moe_swiglu-23"
476,3,MUL_MAT_ID,0,226,1,638,"ffn_moe_down-24","blk.24.ffn_down_exps.weight","ffn_moe_swiglu-24"
477,3,MUL_MAT_ID,0,204,14,611,"ffn_moe_down-25","blk.25.ffn_down_exps.weight","ffn_moe_swiglu-25"
478,3,MUL_MAT_ID,0,197,17,582,"ffn_moe_down-26","blk.26.ffn_down_exps.weight","ffn_moe_swiglu-26"
