run,token_index,context_tokens,decode_ms,sampling_ms,loop_ms
0,273,512,55.181,1.3046,56.4856
0,274,513,91.4902,1.4196,92.9098
0,275,514,75.916,1.3868,77.3028
0,276,515,55.9065,1.3526,57.2591
0,277,516,54.5831,1.6681,56.2512
0,278,517,56.4726,1.5211,57.9937
0,279,518,58.0155,1.3069,59.3224
0,280,519,55.3689,1.5756,56.9445
0,281,520,54.453,1.5297,55.9827
0,282,521,56.4846,1.5095,57.9941
0,283,522,56.7469,1.886,58.6329
0,284,523,59.0647,1.8789,60.9436
0,285,524,58.71,2.3375,61.0475
0,286,525,54.4806,1.3536,55.8342
0,287,526,61.8441,1.298,63.1421
0,288,527,59.1847,1.2393,60.424
0,289,528,52.8816,1.4314,54.313
0,290,529,59.6124,1.5606,61.173
0,291,530,54.0559,1.7567,55.8126
0,292,531,59.4699,1.5324,61.0023
0,293,532,58.2676,1.7989,60.0665
0,294,533,61.1154,1.3625,62.4779
0,295,534,54.7508,1.2768,56.0276
0,296,535,54.6987,1.256,55.9547
0,297,536,56.0552,2.3259,58.3811
0,298,537,55.7775,1.4504,57.2279
0,299,538,58.0711,1.79,59.8611
0,300,539,54.1149,1.3128,55.4277
0,301,540,51.7679,1.6469,53.4148
0,302,541,53.3603,1.3245,54.6848
0,303,542,55.6536,2.3936,58.0472
0,304,543,55.1152,1.401,56.5162
0,305,544,57.0572,1.6906,58.7478
0,306,545,55.4099,2.0276,57.4375
0,307,546,56.0104,1.4642,57.4746
0,308,547,54.4417,1.2433,55.685
0,309,548,53.0226,1.3677,54.3903
0,310,549,51.3387,1.4146,52.7533
0,311,550,55.2975,1.9325,57.23
0,312,551,55.149,1.5312,56.6802
0,313,552,55.3889,1.4698,56.8587
0,314,553,55.9517,2.5887,58.5404
0,315,554,55.0073,1.323,56.3303
0,316,555,56.142,1.3,57.442
0,317,556,54.1105,1.2921,55.4026
0,318,557,55.7612,1.3318,57.093
0,319,558,56.7197,1.5645,58.2842
0,320,559,53.8295,1.5074,55.3369
0,321,560,58.9417,1.6276,60.5693
0,322,561,55.2971,1.2239,56.521
0,323,562,50.557,1.6809,52.2379
0,324,563,50.2071,1.8276,52.0347
0,325,564,54.6284,1.4227,56.0511
0,326,565,55.2531,1.2987,56.5518
0,327,566,56.0176,1.5059,57.5235
0,328,567,54.6044,2.3112,56.9156
0,329,568,54.5117,1.8677,56.3794
0,330,569,53.7508,1.6227,55.3735
0,331,570,53.9736,1.5131,55.4867
0,332,571,54.8109,1.3297,56.1406
0,333,572,52.2684,2.1826,54.451
0,334,573,52.8414,1.3121,54.1535
0,335,574,53.9646,1.5063,55.4709
0,336,575,52.1435,1.3103,53.4538
0,337,576,55.3681,1.3095,56.6776
0,338,577,53.9018,1.3825,55.2843
0,339,578,57.0989,2.2418,59.3407
0,340,579,54.7942,1.455,56.2492
0,341,580,55.4747,1.3513,56.826
0,342,581,55.3754,1.2902,56.6656
0,343,582,53.1112,1.3298,54.441
0,344,583,52.2235,1.4768,53.7003
0,345,584,56.9494,1.4641,58.4135
0,346,585,57.1125,1.6738,58.7863
0,347,586,54.4369,1.2893,55.7262
0,348,587,55.9438,1.3316,57.2754
0,349,588,56.9998,1.3761,58.3759
0,350,589,56.3641,1.3395,57.7036
0,351,590,54.5937,1.6504,56.2441
0,352,591,56.2574,1.3175,57.5749
0,353,592,54.9568,1.2771,56.2339
0,354,593,55.8118,1.3574,57.1692
0,355,594,55.1621,1.4935,56.6556
0,356,595,73.7001,1.5721,75.2722
0,357,596,60.8283,1.5217,62.35
0,358,597,57.3945,1.4122,58.8067
0,359,598,53.0476,2.0967,55.1443
0,360,599,59.473,1.9248,61.3978
0,361,600,57.3206,1.5309,58.8515
0,362,601,58.1952,1.2918,59.487
0,363,602,53.1005,1.2777,54.3782
0,364,603,50.7588,1.5967,52.3555
0,365,604,52.7986,1.3182,54.1168
0,366,605,56.1161,1.3282,57.4443
0,367,606,54.5327,1.9008,56.4335
0,368,607,55.6442,1.5257,57.1699
0,369,608,51.9699,1.3405,53.3104
0,370,609,65.1958,1.5509,66.7467
0,371,610,61.226,1.3283,62.5543
0,372,611,55.601,1.4491,57.0501
0,373,612,54.4291,1.4776,55.9067
0,374,613,50.4385,1.3238,51.7623
0,375,614,52.2057,1.4666,53.6723
0,376,615,52.5528,1.5347,54.0875
0,377,616,52.1678,1.487,53.6548
0,378,617,51.2551,1.3653,52.6204
0,379,618,49.5682,1.4659,51.0341
0,380,619,50.284,1.4818,51.7658
0,381,620,57.2302,1.455,58.6852
0,382,621,57.1218,1.8434,58.9652
0,383,622,59.5896,2.1016,61.6912
0,384,623,59.0517,1.8607,60.9124
0,385,624,56.9481,1.5617,58.5098
0,386,625,54.2226,1.8449,56.0675
0,387,626,54.4383,1.3374,55.7757
0,388,627,55.4049,1.8524,57.2573
0,389,628,54.8239,1.5628,56.3867
0,390,629,60.2997,1.2808,61.5805
0,391,630,55.896,1.4976,57.3936
0,392,631,61.0792,2.0793,63.1585
0,393,632,60.6005,1.5463,62.1468
0,394,633,58.7254,1.9848,60.7102
0,395,634,54.4159,1.3913,55.8072
0,396,635,55.2129,1.4906,56.7035
0,397,636,52.4219,2.1714,54.5933
0,398,637,54.3793,1.4776,55.8569
0,399,638,55.7902,1.3387,57.1289
0,400,639,56.2683,2.487,58.7553
0,401,640,54.7968,1.3753,56.1721
0,402,641,55.1839,1.2609,56.4448
0,403,642,57.766,1.9164,59.6824
0,404,643,55.4404,1.2791,56.7195
0,405,644,55.2193,1.3336,56.5529
0,406,645,56.4195,2.6184,59.0379
0,407,646,54.3524,1.3412,55.6936
0,408,647,54.9094,1.3644,56.2738
0,409,648,53.4256,1.5554,54.981
0,410,649,50.3948,1.3419,51.7367
0,411,650,54.879,1.6229,56.5019
0,412,651,52.5305,1.3542,53.8847
0,413,652,57.1377,1.883,59.0207
0,414,653,53.8394,1.3143,55.1537
0,415,654,56.4922,1.6569,58.1491
0,416,655,56.5675,1.9134,58.4809
0,417,656,55.4507,1.3935,56.8442
0,418,657,55.2882,1.3594,56.6476
0,419,658,52.7249,1.3343,54.0592
